Time	Strain
-1.7999977785625	1.2978444276661237e-22
-1.79993674340625	1.2885340716072697e-22
-1.79987570825	1.2787321029497006e-22
-1.79981467309375	1.2684422358906848e-22
-1.7997536379375	1.2576683684947744e-22
-1.79969260278125	1.2464145867838311e-22
-1.799631567625	1.2346851565077943e-22
-1.79957053246875	1.2224845289988414e-22
-1.7995094973125	1.2098173309039168e-22
-1.79944846215625	1.19668837181427e-22
-1.799387427	1.1831026358976338e-22
-1.79932639184375	1.1690652809395727e-22
-1.7992653566875	1.1545816379923647e-22
-1.79920432153125	1.1396572104804333e-22
-1.799143286375	1.1242976679196831e-22
-1.79908225121875	1.1085088470069804e-22
-1.7990212160625	1.092296749652275e-22
-1.79896018090625	1.0756675390196747e-22
-1.79889914575	1.0586275364273209e-22
-1.79883811059375	1.0411832219681646e-22
-1.7987770754375	1.0233412301570539e-22
-1.79871604028125	1.0051083488605463e-22
-1.798655005125	9.864915132203324e-23
-1.79859396996875	9.674978063163703e-23
-1.7985329348125	9.48134456205315e-23
-1.79847189965625	9.284088332852955e-23
-1.7984108645	9.083284436223363e-23
-1.79834982934375	8.879009319717209e-23
-1.7982887941875	8.671340741603167e-23
-1.79822775903125	8.460357792376114e-23
-1.798166723875	8.246140800326983e-23
-1.79810568871875	8.028771339176773e-23
-1.7980446535625	7.808332206942342e-23
-1.79798361840625	7.584907373717227e-23
-1.79792258325	7.358581941204323e-23
-1.79786154809375	7.129442149237487e-23
-1.7978005129375	6.897575295034121e-23
-1.79773947778125	6.663069730373415e-23
-1.797678442625	6.426014823267723e-23
-1.79761740746875	6.18650092798731e-23
-1.7975563723125	5.944619327738831e-23
-1.79749533715625	5.700462229475341e-23
-1.797434302	5.454122712002507e-23
-1.79737326684375	5.205694690187007e-23
-1.7973122316875	4.955272888388e-23
-1.79725119653125	4.702952794104348e-23
-1.797190161375	4.448830634135849e-23
-1.79712912621875	4.1930033170919494e-23
-1.7970680910625	3.935568425788108e-23
-1.79700705590625	3.676624154078731e-23
-1.79694602075	3.416269279712636e-23
-1.79688498559375	3.1546031296490175e-23
-1.7968239504375	2.8917255364920624e-23
-1.79676291528125	2.62773680316123e-23
-1.796701880125	2.3627376662389908e-23
-1.79664084496875	2.096829252869584e-23
-1.7965798098125	1.8301130454131972e-23
-1.79651877465625	1.5626908446349274e-23
-1.7964577395	1.2946647248645959e-23
-1.79639670434375	1.0261370009617253e-23
-1.7963356691875	7.572101864071671e-24
-1.79627463403125	4.879869540830328e-24
-1.796213598875	2.1857009863346137e-24
-1.79615256371875	-5.09375042188133e-25
-1.7960915285625	-3.204329361079322e-24
-1.79603049340625	-5.898132778083697e-24
-1.79596945825	-8.589756407689934e-24
-1.79590842309375	-1.127817219064954e-23
-1.7958473879375	-1.3962353171847456e-23
-1.79578635278125	-1.6641273958555327e-23
-1.795725317625	-1.9313911104254234e-23
-1.79566428246875	-2.1979243404599548e-23
-1.7956032473125	-2.4636252457851314e-23
-1.79554221215625	-2.7283922947408776e-23
-1.795481177	-2.9921243006844546e-23
-1.79542014184375	-3.254720472205426e-23
-1.7953591066875	-3.516080442284278e-23
-1.79529807153125	-3.776104296110815e-23
-1.795237036375	-4.034692643844779e-23
-1.79517600121875	-4.2917466170824916e-23
-1.7951149660625	-4.547167938189001e-23
-1.79505393090625	-4.8008589368104333e-23
-1.79499289575	-5.0527226123172665e-23
-1.79493186059375	-5.302662630172803e-23
-1.7948708254375	-5.550583406118314e-23
-1.79480979028125	-5.79639011456354e-23
-1.794748755125	-6.039988723591726e-23
-1.79468771996875	-6.281286038645856e-23
-1.7946266848125	-6.520189746358164e-23
-1.79456564965625	-6.756608442353478e-23
-1.7945046145	-6.990451646264507e-23
-1.79444357934375	-7.221629880394665e-23
-1.7943825441875	-7.450054651045394e-23
-1.79432150903125	-7.675638541695946e-23
-1.794260473875	-7.898295179316014e-23
-1.79419943871875	-8.117939343154859e-23
-1.7941384035625	-8.334486921858008e-23
-1.79407736840625	-8.547855001713442e-23
-1.79401633325	-8.757961876959836e-23
-1.79395529809375	-8.964727062900016e-23
-1.7938942629375	-9.168071383547566e-23
-1.79383322778125	-9.367916925050431e-23
-1.793772192625	-9.564187120329883e-23
