Time	Strain
-1.7999633708124998	2.404676402181073e-22
-1.7999023356562498	2.4083534300135336e-22
-1.7998413004999998	2.4115283141596177e-22
-1.7997802653437498	2.414200370845047e-22
-1.7997192301874998	2.4163690159491557e-22
-1.7996581950312498	2.4180337719637053e-22
-1.7995971598749998	2.419194267361484e-22
-1.7995361247187498	2.41985023484777e-22
-1.7994750895624998	2.420001513780725e-22
-1.7994140544062498	2.419648045611619e-22
-1.7993530192499998	2.418789880328694e-22
-1.7992919840937498	2.4174271699099267e-22
-1.7992309489374998	2.415560175753323e-22
-1.7991699137812498	2.4131892623536844e-22
-1.7991088786249998	2.4103148981451287e-22
-1.7990478434687498	2.4069376571005494e-22
-1.7989868083124998	2.403058220066067e-22
-1.7989257731562498	2.3986773692529955e-22
-1.7988647379999998	2.3937959980794667e-22
-1.7988037028437498	2.3884150972407715e-22
-1.7987426676874998	2.382535762698e-22
-1.7986816325312498	2.37615919907344e-22
-1.7986205973749998	2.369286710630669e-22
-1.7985595622187498	2.3619197085011603e-22
-1.7984985270624998	2.354059701168372e-22
-1.7984374919062498	2.3457083103991737e-22
-1.7983764567499998	2.336867247566812e-22
-1.7983154215937498	2.327538338518878e-22
-1.7982543864374998	2.3177235018128235e-22
-1.7981933512812498	2.307424763516388e-22
-1.7981323161249998	2.296644248406511e-22
-1.7980712809687498	2.285384182403963e-22
-1.7980102458124998	2.2736468895185996e-22
-1.7979492106562498	2.2614347989892294e-22
-1.7978881754999998	2.2487504316225854e-22
-1.7978271403437498	2.235596414528228e-22
-1.7977661051874998	2.2219754689081565e-22
-1.7977050700312498	2.207890412908412e-22
-1.7976440348749998	2.1933441657190185e-22
-1.7975829997187498	2.1783397371193657e-22
-1.7975219645624998	2.1628802398851163e-22
-1.7974609294062498	2.1469688755177794e-22
-1.7973998942499998	2.130608942943199e-22
-1.7973388590937498	2.1138038375611695e-22
-1.7972778239374998	2.0965570408280097e-22
-1.7972167887812498	2.0788721333944264e-22
-1.7971557536249998	2.0607527869035096e-22
-1.7970947184687498	2.0422027602965057e-22
-1.7970336833124998	2.023225903843942e-22
-1.7969726481562498	2.0038261605386006e-22
-1.7969116129999998	1.9840075575401829e-22
-1.7968505778437498	1.9637742116122625e-22
-1.7967895426874998	1.9431303287292147e-22
-1.7967285075312498	1.9220801944667168e-22
-1.7966674723749998	1.9006281886695185e-22
-1.7966064372187498	1.8787787685626835e-22
-1.7965454020624998	1.8565364744229328e-22
-1.7964843669062498	1.8339059327447986e-22
-1.7964233317499998	1.8108918509806726e-22
-1.7963622965937498	1.787499014679886e-22
-1.7963012614374998	1.7637322898650403e-22
-1.7962402262812498	1.7395966205440622e-22
-1.7961791911249998	1.715097028103284e-22
-1.7961181559687498	1.690238612592674e-22
-1.7960571208124998	1.6650265458519036e-22
-1.7959960856562498	1.6394660772731726e-22
-1.7959350504999998	1.6135625276061697e-22
-1.7958740153437498	1.587321289291413e-22
-1.7958129801874998	1.5607478262019902e-22
-1.7957519450312498	1.5338476719268363e-22
-1.7956909098749998	1.5066264293728267e-22
-1.7956298747187498	1.4790897676354868e-22
-1.7955688395624998	1.451243424084912e-22
-1.7955078044062498	1.4230931994756943e-22
-1.7954467692499998	1.3946449576212813e-22
-1.7953857340937498	1.3659046283779042e-22
-1.7953246989374998	1.3368781998489283e-22
-1.7952636637812498	1.3075717217021615e-22
-1.7952026286249998	1.2779913015599895e-22
-1.7951415934687498	1.2481431076721387e-22
-1.7950805583124998	1.2180333609250607e-22
-1.7950195231562498	1.1876683388738358e-22
-1.7949584879999998	1.1570543729701505e-22
-1.7948974528437498	1.1261978480576105e-22
-1.7948364176874998	1.095105198045793e-22
-1.7947753825312498	1.0637829078818225e-22
-1.7947143473749998	1.0322375107298349e-22
-1.7946533122187498	1.0004755881924272e-22
-1.7945922770624998	9.685037646610548e-23
-1.7945312419062498	9.36328711774438e-23
-1.7944702067499998	9.039571423470271e-23
-1.7944091715937498	8.713958114741517e-23
-1.7943481364374998	8.386515143180757e-23
-1.7942871012812498	8.057310845465324e-23
-1.7942260661249998	7.726413936279283e-23
-1.7941650309687498	7.393893479794658e-23
-1.7941039958124998	7.059818896458471e-23
-1.7940429606562498	6.724259925034175e-23
-1.7939819254999998	6.387286625130371e-23
-1.7939208903437498	6.048969363209537e-23
-1.7938598551874998	5.709378782474173e-23
-1.7937988200312498	5.368585804136892e-23
-1.7937377848749998	5.0266615941051374e-23
-1.7936767497187498	4.683677574945573e-23
-1.7936157145624998	4.339705386751681e-23
-1.7935546794062498	3.994816885894547e-23
-1.7934936442499998	3.6490841215956365e-23
-1.7934326090937498	3.302579328231007e-23
-1.7933715739374998	2.9553749045851967e-23
-1.7933105387812498	2.6075434021777928e-23
-1.7932495036249998	2.259157508362539e-23
-1.7931884684687498	1.910290032299082e-23
-1.7931274333124998	1.561013889426274e-23
-1.7930663981562498	1.2114020846932727e-23
-1.7930053629999998	8.615276999614417e-24
-1.7929443278437498	5.1146387547583444e-24
-1.7928832926874998	1.6128379794502495e-24
-1.7928222575312498	-1.8893931587631143e-24
-1.7927612223749998	-5.3913223716843826e-24
-1.7927001872187498	-8.892217344667414e-24
-1.7926391520624998	-1.2391345949521624e-23
-1.7925781169062498	-1.5887976389352064e-23
-1.7925170817499998	-1.9381377305350828e-23
-1.7924560465937498	-2.2870817990727498e-23
-1.7923950114374998	-2.635556848440584e-23
-1.7923339762812498	-2.9834899732256515e-23
-1.7922729411249998	-3.330808383375034e-23
-1.7922119059687498	-3.6774394024566333e-23
-1.7921508708124998	-4.0233105102166005e-23
-1.7920898356562498	-4.368349317494355e-23
-1.7920288004999998	-4.712483613004442e-23
-1.7919677653437498	-5.055641373455974e-23
-1.7919067301874998	-5.397750776410088e-23
-1.7918456950312498	-5.738740202270912e-23
-1.7917846598749998	-6.078538268053361e-23
-1.7917236247187498	-6.417073835178728e-23
-1.7916625895624998	-6.754276026894844e-23
-1.7916015544062498	-7.090074224983223e-23
-1.7915405192499998	-7.424398118750288e-23
-1.7914794840937498	-7.757177690716382e-23
-1.7914184489374998	-8.088343252084931e-23
-1.7913574137812498	-8.417825413373185e-23
-1.7912963786249998	-8.745555178029992e-23
-1.7912353434687498	-9.071463883122666e-23
-1.7911743083124998	-9.395483255314523e-23
-1.7911132731562498	-9.717545386308104e-23
-1.7910522379999998	-1.0037582808347135e-22
-1.7909912028437498	-1.0355528449433849e-22
-1.7909301676874998	-1.0671315677105428e-22
-1.7908691325312498	-1.0984878306743366e-22
-1.7908080973749998	-1.1296150593797203e-22
-1.7907470622187498	-1.1605067308408314e-22
-1.7906860270624998	-1.1911563672799394e-22
-1.7906249919062498	-1.221557544509734e-22
-1.7905639567499998	-1.2517038845968097e-22
-1.7905029215937498	-1.281589067988864e-22
-1.7904418864374998	-1.31120682665361e-22
-1.7903808512812498	-1.3405509492118828e-22
-1.7903198161249998	-1.3696152786204066e-22
-1.7902587809687498	-1.3983937186623918e-22
-1.7901977458124998	-1.4268802318662298e-22
-1.7901367106562498	-1.455068840198238e-22
-1.7900756754999998	-1.4829536298386857e-22
-1.7900146403437498	-1.5105287474765015e-22
-1.7899536051874998	-1.5377884065525252e-22
-1.7898925700312498	-1.564726883205996e-22
-1.7898315348749998	-1.591338524327622e-22
-1.7897704997187498	-1.6176177414941313e-22
-1.7897094645624998	-1.6435590175511952e-22
-1.7896484294062498	-1.6691569039588554e-22
-1.7895873942499998	-1.694406022363533e-22
-1.7895263590937498	-1.719301074880206e-22
-1.7894653239374998	-1.7438368268601367e-22
-1.7894042887812498	-1.7680081261446972e-22
-1.7893432536249998	-1.7918098900757929e-22
-1.7892822184687498	-1.815237120944775e-22
-1.7892211833124998	-1.8382848916007566e-22
-1.7891601481562498	-1.8609483592607496e-22
-1.7890991129999998	-1.883222758068404e-22
-1.7890380778437498	-1.9051034032835736e-22
-1.7889770426874998	-1.926585694920488e-22
-1.7889160075312498	-1.9476651151770004e-22
-1.7888549723749998	-1.9683372274321315e-22
-1.7887939372187498	-1.98859768245862e-22
-1.7887329020624998	-2.0084422181329168e-22
-1.7886718669062498	-2.027866656805767e-22
