Time	Strain
-1.7999588340625001	5.904508482635203e-22
-1.7998977989062501	5.957225638798924e-22
-1.7998367637500001	6.009571143872404e-22
-1.7997757285937501	6.061541704220196e-22
-1.7997146934375001	6.113134035018435e-22
-1.7996536582812501	6.164344898010202e-22
-1.7995926231250001	6.215171062092614e-22
-1.7995315879687501	6.265609316668843e-22
-1.7994705528125001	6.315656490516426e-22
-1.7994095176562501	6.365309425626066e-22
-1.7993484825000001	6.414564993193293e-22
-1.7992874473437501	6.4634200843531805e-22
-1.7992264121875001	6.5118716149930395e-22
-1.7991653770312501	6.559916536953948e-22
-1.7991043418750001	6.607551812925667e-22
-1.7990433067187501	6.65477444083578e-22
-1.7989822715625001	6.701581436978628e-22
-1.7989212364062501	6.747969852945207e-22
-1.7988602012500001	6.793936756547319e-22
-1.7987991660937501	6.839479245816596e-22
-1.7987381309375001	6.88459444858525e-22
-1.7986770957812501	6.929279509448134e-22
-1.7986160606250001	6.973531616045787e-22
-1.7985550254687501	7.017347963676626e-22
-1.7984939903125001	7.06072578692208e-22
-1.7984329551562501	7.103662347094286e-22
-1.7983719200000001	7.14615493254538e-22
-1.7983108848437501	7.188200847481249e-22
-1.7982498496875001	7.229797443426047e-22
-1.7981888145312501	7.270942092317854e-22
-1.7981277793750001	7.311632184009957e-22
-1.7980667442187501	7.351865148180273e-22
-1.7980057090625001	7.391638439273026e-22
-1.7979446739062501	7.430949538730202e-22
-1.7978836387500001	7.4697959645574045e-22
-1.7978226035937501	7.508175251913879e-22
-1.7977615684375001	7.546084973658354e-22
-1.7977005332812501	7.583522728456348e-22
-1.7976394981250001	7.620486142080721e-22
-1.7975784629687501	7.656972878967476e-22
-1.7975174278125001	7.69298062471342e-22
-1.7974563926562501	7.728507097177727e-22
-1.7973953575000001	7.763550039738637e-22
-1.7973343223437501	7.798107244644352e-22
-1.7972732871875001	7.832176500301848e-22
-1.7972122520312501	7.865755657161967e-22
-1.7971512168750001	7.8988425913272825e-22
-1.7970901817187501	7.931435183011319e-22
-1.7970291465625001	7.963531379103009e-22
-1.7969681114062501	7.995129135558104e-22
-1.7969070762500001	8.026226447162413e-22
-1.7968460410937501	8.05682133663273e-22
-1.7967850059375001	8.086911864563271e-22
-1.7967239707812501	8.116496107148466e-22
-1.7966629356250001	8.145572190902365e-22
-1.7966019004687501	8.174138266388776e-22
