Time	Strain
-1.7999839761874998	-9.248133215194329e-22
-1.7999229410312498	-9.234869508126045e-22
-1.7998619058749998	-9.22105128181573e-22
-1.7998008707187498	-9.206679352211192e-22
-1.7997398355624998	-9.191754532919938e-22
-1.7996788004062498	-9.17627770856404e-22
-1.7996177652499998	-9.160249770508149e-22
-1.7995567300937498	-9.143671653767125e-22
-1.7994956949374998	-9.126544327658014e-22
-1.7994346597812498	-9.10886878859377e-22
-1.7993736246249998	-9.090646062082666e-22
-1.7993125894687498	-9.07187722680198e-22
-1.7992515543124998	-9.052563370711502e-22
-1.7991905191562498	-9.032705634735126e-22
-1.7991294839999998	-9.012305169165677e-22
-1.7990684488437498	-8.991363181528001e-22
-1.7990074136874998	-8.969880892485811e-22
-1.7989463785312498	-8.947859572551502e-22
-1.7988853433749998	-8.925300501099473e-22
-1.7988243082187498	-8.902205023413771e-22
-1.7987632730624998	-8.878574481940636e-22
-1.7987022379062498	-8.85441027843932e-22
-1.7986412027499998	-8.829713828743482e-22
-1.7985801675937498	-8.804486589165269e-22
-1.7985191324374998	-8.77873005277825e-22
-1.7984580972812498	-8.752445733359567e-22
-1.7983970621249998	-8.725635177835764e-22
-1.7983360269687498	-8.698299974406218e-22
-1.7982749918124998	-8.670441735661603e-22
-1.7982139566562498	-8.642062098165854e-22
-1.7981529214999998	-8.613162755347793e-22
-1.7980918863437498	-8.583745404040111e-22
-1.7980308511874998	-8.553811793620604e-22
-1.7979698160312498	-8.52336368637145e-22
-1.7979087808749998	-8.492402880994816e-22
-1.7978477457187498	-8.460931223102835e-22
-1.7977867105624998	-8.428950557111055e-22
-1.7977256754062498	-8.396462796617362e-22
-1.7976646402499998	-8.363469851056622e-22
-1.7976036050937498	-8.329973686469345e-22
-1.7975425699374998	-8.295976282647224e-22
-1.7974815347812498	-8.26147965866052e-22
-1.7974204996249998	-8.226485853149239e-22
-1.7973594644687498	-8.190996956090613e-22
-1.7972984293124998	-8.155015057993377e-22
-1.7972373941562498	-8.118542307606067e-22
-1.7971763589999998	-8.0815808620004775e-22
-1.7971153238437498	-8.044132919370203e-22
-1.7970542886874998	-8.006200701520828e-22
-1.7969932535312498	-7.967786460222743e-22
-1.7969322183749998	-7.928892487753554e-22
-1.7968711832187498	-7.889521084796474e-22
-1.7968101480624998	-7.849674596674058e-22
-1.7967491129062498	-7.8093553908042685e-22
-1.7966880777499998	-7.7685658669593675e-22
-1.7966270425937498	-7.72730844830661e-22
-1.7965660074374998	-7.685585597839222e-22
-1.7965049722812498	-7.643399785268847e-22
-1.7964439371249998	-7.600753532719049e-22
-1.7963829019687498	-7.557649371946456e-22
-1.7963218668124998	-7.514089868878074e-22
-1.7962608316562498	-7.4700776247070005e-22
-1.7961997964999998	-7.42561525057631e-22
-1.7961387613437498	-7.380705404798162e-22
-1.7960777261874998	-7.3353507509064965e-22
-1.7960166910312498	-7.289554004215943e-22
-1.7959556558749998	-7.24331788516195e-22
-1.7958946207187498	-7.196645153381945e-22
-1.7958335855624998	-7.149538589447832e-22
-1.7957725504062498	-7.102001003360015e-22
-1.7957115152499998	-7.054035230184549e-22
-1.7956504800937498	-7.005644130775397e-22
-1.7955894449374998	-6.956830588817713e-22
-1.7955284097812498	-6.907597517020381e-22
-1.7954673746249998	-6.857947855437371e-22
-1.7954063394687498	-6.807884561555113e-22
-1.7953453043124998	-6.757410630120689e-22
-1.7952842691562498	-6.706529071098092e-22
-1.7952232339999998	-6.655242920816313e-22
-1.7951621988437498	-6.603555241687665e-22
-1.7951011636874998	-6.551469119216079e-22
-1.7950401285312498	-6.49898766689671e-22
-1.7949790933749998	-6.446114015731142e-22
-1.7949180582187498	-6.392851330262085e-22
-1.7948570230624998	-6.339202787385307e-22
-1.7947959879062498	-6.28517159002244e-22
-1.7947349527499998	-6.230760971433384e-22
-1.7946739175937498	-6.1759741851400565e-22
-1.7946128824374998	-6.1208145033122755e-22
-1.7945518472812498	-6.065285221630877e-22
-1.7944908121249998	-6.009389661447375e-22
-1.7944297769687498	-5.953131161743053e-22
-1.7943687418124998	-5.896513095284482e-22
-1.7943077066562498	-5.839538839981026e-22
-1.7942466714999998	-5.782211807788999e-22
-1.7941856363437498	-5.724535425041554e-22
-1.7941246011874998	-5.666513146731901e-22
-1.7940635660312498	-5.6081484347278655e-22
-1.7940025308749998	-5.549444793852487e-22
-1.7939414957187498	-5.490405731274268e-22
-1.7938804605624998	-5.431034781910833e-22
-1.7938194254062498	-5.371335493909323e-22
-1.7937583902499998	-5.311311448715504e-22
-1.7936973550937498	-5.250966234141947e-22
-1.7936363199374998	-5.190303464612987e-22
-1.7935752847812498	-5.1293267780325075e-22
-1.7935142496249998	-5.068039818926224e-22
-1.7934532144687498	-5.00644626316075e-22
-1.7933921793124998	-4.944549796434883e-22
-1.7933311441562498	-4.882354128601772e-22
-1.7932701089999998	-4.819862985716122e-22
-1.7932090738437498	-4.757080109469898e-22
-1.7931480386874998	-4.6940092678910965e-22
-1.7930870035312498	-4.630654234997722e-22
-1.7930259683749998	-4.567018808517086e-22
-1.7929649332187498	-4.503106805997162e-22
-1.7929038980624998	-4.438922055677937e-22
-1.7928428629062498	-4.374468405994425e-22
-1.7927818277499998	-4.3097497216900845e-22
-1.7927207925937498	-4.244769882182572e-22
-1.7926597574374998	-4.179532786980794e-22
-1.7925987222812498	-4.1140423444810387e-22
-1.7925376871249998	-4.048302486092233e-22
-1.7924766519687498	-3.9823171535304985e-22
-1.7924156168124998	-3.91609030680004e-22
-1.7923545816562498	-3.8496259163235856e-22
-1.7922935464999998	-3.7829279704908453e-22
-1.7922325113437498	-3.7160004715864727e-22
