Time	Strain
-1.7999932116562496	3.45726543012333e-23
-1.7999321764999996	2.9784467732163335e-23
-1.7998711413437496	2.499303892851597e-23
-1.7998101061874996	2.019886915632039e-23
-1.7997490710312496	1.5402459916016968e-23
-1.7996880358749996	1.0604313038807774e-23
-1.7996270007187496	5.8049305593486724e-24
-1.7995659655624996	1.0048146571482508e-24
-1.7995049304062496	-3.795532353597248e-24
-1.7994438952499996	-8.595608054528475e-24
-1.7993828600937496	-1.3394910161117224e-23
-1.7993218249374996	-1.8192936266942144e-23
-1.7992607897812496	-2.2989184143913793e-23
-1.7991997546249996	-2.778315174971678e-23
-1.7991387194687496	-3.2574337162710353e-23
-1.7990776843124996	-3.736223877058487e-23
-1.7990166491562496	-4.214635523832117e-23
-1.7989556139999996	-4.6926185653958873e-23
-1.7988945788437496	-5.1701229376449226e-23
-1.7988335436874996	-5.64709863630749e-23
-1.7987725085312496	-6.123495711862882e-23
-1.7987114733749996	-6.599264256437329e-23
-1.7986504382187496	-7.074354432220356e-23
-1.7985894030624996	-7.548716479838463e-23
-1.7985283679062496	-8.022300686864412e-23
-1.7984673327499996	-8.495057452425624e-23
-1.7984062975937496	-8.96693721750647e-23
-1.7983452624374996	-9.437890544666305e-23
-1.7982842272812496	-9.907868093218096e-23
-1.7982231921249996	-1.0376820586118928e-22
-1.7981621569687496	-1.0844698876143048e-22
-1.7981011218124996	-1.1311453922075343e-22
-1.7980400866562496	-1.1777036798590736e-22
-1.7979790514999996	-1.2241398699077545e-22
-1.7979180163437496	-1.270449092347305e-22
-1.7978569811874996	-1.3166264918524071e-22
-1.7977959460312496	-1.3626672268517827e-22
-1.7977349108749996	-1.4085664690612024e-22
-1.7976738757187496	-1.4543194056390076e-22
-1.7976128405624996	-1.499921235621133e-22
-1.7975518054062496	-1.5453671765155676e-22
-1.7974907702499996	-1.590652463606706e-22
-1.7974297350937496	-1.6357723416059514e-22
-1.7973686999374996	-1.6807220801368379e-22
-1.7973076647812496	-1.7254969608213883e-22
-1.7972466296249996	-1.7700922867814599e-22
-1.7971855944687496	-1.814503375892898e-22
-1.7971245593124996	-1.8587255708365525e-22
-1.7970635241562496	-1.9027542262520292e-22
-1.7970024889999996	-1.9465847229930886e-22
-1.7969414538437496	-1.9902124586884242e-22
-1.7968804186874996	-2.0336328537367572e-22
-1.7968193835312496	-2.0768413495340882e-22
-1.7967583483749996	-2.119833409086462e-22
-1.7966973132187496	-2.162604515659544e-22
-1.7966362780624996	-2.2051501795463455e-22
-1.7965752429062496	-2.2474659335832654e-22
-1.7965142077499996	-2.2895473296194607e-22
-1.7964531725937496	-2.3313899477405756e-22
-1.7963921374374996	-2.372989394343988e-22
-1.7963311022812496	-2.4143412996525628e-22
-1.7962700671249996	-2.45544131233575e-22
-1.7962090319687496	-2.4962851209286014e-22
-1.7961479968124996	-2.536868429478512e-22
-1.7960869616562496	-2.5771869726811464e-22
-1.7960259264999996	-2.617236511772435e-22
-1.7959648913437496	-2.657012838239671e-22
-1.7959038561874996	-2.6965117693076725e-22
-1.7958428210312496	-2.735729151568338e-22
-1.7957817858749996	-2.774660861182242e-22
-1.7957207507187496	-2.8133028074260524e-22
-1.7956597155624996	-2.851650923062531e-22
-1.7955986804062496	-2.889701173635768e-22
-1.7955376452499996	-2.9274495567440814e-22
-1.7954766100937496	-2.9648921030663886e-22
-1.7954155749374996	-3.0020248730433045e-22
-1.7953545397812496	-3.038843957054793e-22
-1.7952935046249996	-3.075345482844084e-22
-1.7952324694687496	-3.111525604743698e-22
-1.7951714343124996	-3.1473805204724875e-22
-1.7951103991562496	-3.182906448849487e-22
-1.7950493639999996	-3.218099655995651e-22
-1.7949883288437496	-3.252956431945732e-22
-1.7949272936874996	-3.287473108000884e-22
-1.7948662585312496	-3.321646044874577e-22
-1.7948052233749996	-3.355471648319919e-22
-1.7947441882187496	-3.388946351654705e-22
-1.7946831530624996	-3.422066626893914e-22
-1.7946221179062496	-3.454828990865788e-22
-1.7945610827499996	-3.487229983471186e-22
-1.7945000475937496	-3.5192661929222498e-22
-1.7944390124374996	-3.5509342427346943e-22
-1.7943779772812496	-3.582230794255747e-22
-1.7943169421249996	-3.613152542530494e-22
-1.7942559069687496	-3.6436962335739386e-22
-1.7941948718124996	-3.673858643370537e-22
-1.7941338366562496	-3.7036365876176997e-22
-1.7940728014999996	-3.7330269272904113e-22
-1.7940117663437496	-3.762026561963337e-22
-1.7939507311874996	-3.7906324277496206e-22
-1.7938896960312496	-3.818841509749784e-22
-1.7938286608749996	-3.846650826805469e-22
-1.7937676257187496	-3.874057441284794e-22
-1.7937065905624996	-3.9010584650017206e-22
-1.7936455554062496	-3.9276510407177137e-22
-1.7935845202499996	-3.9538323588845817e-22
-1.7935234850937496	-3.9795996533107294e-22
-1.7934624499374996	-4.004950205704701e-22
