Time	Strain
-1.7999819239374997	-1.0734504798444106e-22
-1.7999208887812497	-1.030614961909168e-22
-1.7998598536249997	-9.876588349760793e-23
-1.7997988184687497	-9.445870757640039e-23
-1.7997377833124997	-9.014046719890474e-23
-1.7996767481562497	-8.581166259238553e-23
-1.7996157129999997	-8.147279518181521e-23
-1.7995546778437497	-7.712436767342873e-23
-1.7994936426874997	-7.276688382620935e-23
-1.7994326075312497	-6.84008485610624e-23
-1.7993715723749997	-6.402676784818885e-23
-1.7993105372187497	-5.964514843602897e-23
-1.7992495020624997	-5.525649823400427e-23
-1.7991884669062497	-5.086132584070161e-23
-1.7991274317499997	-4.64601407500202e-23
-1.7990663965937497	-4.2053453076455227e-23
-1.7990053614374997	-3.764177368658399e-23
-1.7989443262812497	-3.322561406625707e-23
-1.7988832911249997	-2.880548621690016e-23
-1.7988222559687497	-2.4381902657907157e-23
-1.7987612208124997	-1.9955376347831067e-23
-1.7987001856562497	-1.5526420613936533e-23
-1.7986391504999997	-1.1095549109517371e-23
-1.7985781153437497	-6.663275740457171e-24
-1.7985170801874997	-2.2301146252344624e-24
-1.7984560450312497	2.2034200134618172e-24
-1.7983950098749997	6.63681380156994e-24
-1.7983339747187497	1.1069552437427953e-23
-1.7982729395624997	1.550112158125567e-23
-1.7982119044062497	1.9931007017306936e-23
-1.7981508692499997	2.4358694751906833e-23
-1.7980898340937497	2.878367087416243e-23
-1.7980287989374997	3.320542188329384e-23
-1.7979677637812497	3.762343457694852e-23
-1.7979067286249997	4.2037196028470495e-23
-1.7978456934687497	4.6446194049660256e-23
-1.7977846583124997	5.084991665728892e-23
-1.7977236231562497	5.524785257948468e-23
-1.7976625879999997	5.963949124896945e-23
-1.7976015528437497	6.402432270989689e-23
-1.7975405176874997	6.8401837740701e-23
-1.7974794825312497	7.277152798945755e-23
-1.7974184473749997	7.713288598753067e-23
-1.7973574122187497	8.148540516491334e-23
-1.7972963770624997	8.582857977370204e-23
-1.7972353419062497	9.016190552147743e-23
-1.7971743067499997	9.448487878612877e-23
-1.7971132715937497	9.879699751918348e-23
-1.7970522364374997	1.0309776041904451e-22
-1.7969912012812497	1.0738666798761087e-22
-1.7969301661249997	1.1166322160305042e-22
-1.7968691309687497	1.1592692434299203e-22
