# t hplus hcross
  -1.5362702280000000e+00   -2.8428408507528629e-22   -3.8352941902346866e-23
  -1.5362091928437500e+00   -2.8366491049454370e-22   -4.2709929280590389e-23
  -1.5361481576875000e+00   -2.8297895352430676e-22   -4.7057004459074264e-23
  -1.5360871225312500e+00   -2.8222637018082979e-22   -5.1393152589046566e-23
  -1.5360260873750000e+00   -2.8140733388397788e-22   -5.5717348796521258e-23
  -1.5359650522187500e+00   -2.8052203365836963e-22   -6.0028572207866202e-23
  -1.5359040170625000e+00   -2.7957067408265204e-22   -6.4325807176326175e-23
  -1.5358429819062500e+00   -2.7855347491612346e-22   -6.8608041372056852e-23
  -1.5357819467500000e+00   -2.7747067140526087e-22   -7.2874265905817634e-23
  -1.5357209115937500e+00   -2.7632251456463509e-22   -7.7123475638987619e-23
  -1.5356598764375000e+00   -2.7510927084321329e-22   -8.1354669382826190e-23
  -1.5355988412812500e+00   -2.7383122115126262e-22   -8.5566849783494032e-23
  -1.5355378061250000e+00   -2.7248866339210120e-22   -8.9759024479542469e-23
  -1.5354767709687500e+00   -2.7108190869616903e-22   -9.3930205018802982e-23
  -1.5354157358125000e+00   -2.6961128474850138e-22   -9.8079408315423998e-23
  -1.5353547006562500e+00   -2.6807713362178144e-22   -1.0220565610889103e-22
  -1.5352936655000000e+00   -2.6647981287584256e-22   -1.0630797564976252e-22
  -1.5352326303437500e+00   -2.6481969448012811e-22   -1.1038539943089576e-22
  -1.5351715951875000e+00   -2.6309716552900810e-22   -1.1443696584572692e-22
  -1.5351105600312500e+00   -2.6131262779235106e-22   -1.1846171925501622e-22
  -1.5350495248750000e+00   -2.5946649740866545e-22   -1.2245871011470988e-22
  -1.5349884897187500e+00   -2.5755920568949371e-22   -1.2642699564413746e-22
  -1.5349274545625000e+00   -2.5559119793745874e-22   -1.3036563952741146e-22
  -1.5348664194062500e+00   -2.5356293379026353e-22   -1.3427371232047852e-22
  -1.5348053842500000e+00   -2.5147488698243435e-22   -1.3815029162551349e-22
  -1.5347443490937500e+00   -2.4932754603188088e-22   -1.4199446274462088e-22
  -1.5346833139375000e+00   -2.4712141289687862e-22   -1.4580531822854219e-22
  -1.5346222787812500e+00   -2.4485700335934260e-22   -1.4958195832009259e-22
  -1.5345612436250000e+00   -2.4253484739359922e-22   -1.5332349151115343e-22
  -1.5345002084687500e+00   -2.4015548816989125e-22   -1.5702903418370581e-22
  -1.5344391733125000e+00   -2.3771948289198561e-22   -1.6069771146859044e-22
  -1.5343781381562500e+00   -2.3522740171186215e-22   -1.6432865679101783e-22
  -1.5343171030000000e+00   -2.3267982814753473e-22   -1.6792101244457164e-22
  -1.5342560678437500e+00   -2.3007735907332248e-22   -1.7147392993243229e-22
  -1.5341950326875000e+00   -2.2742060424687444e-22   -1.7498656987888883e-22
  -1.5341339975312500e+00   -2.2471018577036936e-22   -1.7845810192687807e-22
  -1.5340729623750000e+00   -2.2194673962921320e-22   -1.8188770632245948e-22
  -1.5340119272187500e+00   -2.1913091286748425e-22   -1.8527457185079147e-22
  -1.5339508920625000e+00   -2.1626336605833003e-22   -1.8861789827410953e-22
  -1.5338898569062500e+00   -2.1334477144812899e-22   -1.9191689502379223e-22
  -1.5338288217500000e+00   -2.1037581369679729e-22   -1.9517078220821006e-22
  -1.5337677865937500e+00   -2.0735718923346923e-22   -1.9837879034664398e-22
