Time	Strain
-1.7999877855937498	2.724216551459368e-21
-1.7999267504374998	2.7373652075366804e-21
-1.7998657152812498	2.7504859480946498e-21
-1.7998046801249998	2.7635786377764928e-21
-1.7997436449687498	2.7766431386627643e-21
-1.7996826098124998	2.7896793150088578e-21
-1.7996215746562498	2.8026870305973863e-21
-1.7995605394999998	2.8156661499909953e-21
-1.7994995043437498	2.828616536531414e-21
-1.7994384691874998	2.8415380541543087e-21
-1.7993774340312498	2.8544305712843026e-21
-1.7993163988749998	2.8672939523776476e-21
-1.7992553637187498	2.8801280594092876e-21
-1.7991943285624998	2.8929327634134907e-21
-1.7991332934062498	2.9057079271554033e-21
-1.7990722582499998	2.9184534166812892e-21
-1.7990112230937498	2.9311691049145025e-21
-1.7989501879374998	2.9438548508797335e-21
-1.7988891527812498	2.956510527543527e-21
-1.7988281176249998	2.9691360001457395e-21
-1.7987670824687498	2.98173113530432e-21
-1.7987060473124998	2.9942958067501495e-21
-1.7986450121562498	3.0068298762773188e-21
-1.7985839769999998	3.0193332195271342e-21
-1.7985229418437498	3.031805701233613e-21
-1.7984619066874998	3.0442471912778233e-21
-1.7984008715312498	3.0566575601503585e-21
-1.7983398363749998	3.069036680465785e-21
-1.7982788012187498	3.0813844200887222e-21
-1.7982177660624998	3.093700649514773e-21
-1.7981567309062498	3.1059852415108977e-21
-1.7980956957499998	3.1182380646947546e-21
-1.7980346605937498	3.1304589960265918e-21
-1.7979736254374998	3.1426479025816668e-21
-1.7979125902812498	3.1548046591542937e-21
-1.7978515551249998	3.1669291378673533e-21
-1.7977905199687498	3.1790212098747e-21
-1.7977294848124998	3.191080753719206e-21
-1.7976684496562498	3.203107637327339e-21
-1.7976074144999998	3.2151017399368617e-21
-1.7975463793437498	3.2270629311802383e-21
-1.7974853441874998	3.2389910882950076e-21
-1.7974243090312498	3.2508860849248043e-21
-1.7973632738749998	3.262747798591853e-21
-1.7973022387187498	3.2745761030303373e-21
-1.7972412035624998	3.2863708754986012e-21
-1.7971801684062498	3.298131992521998e-21
-1.7971191332499998	3.3098593307636546e-21
-1.7970580980937498	3.321552763712999e-21
-1.7969970629374998	3.3332121746161537e-21
-1.7969360277812498	3.3448374376290318e-21
-1.7968749926249998	3.3564284305522395e-21
-1.7968139574687498	3.3679850335581072e-21
-1.7967529223124998	3.379507123466124e-21
-1.7966918871562498	3.390994581456242e-21
-1.7966308519999998	3.4024472866940386e-21
-1.7965698168437498	3.413865116612353e-21
-1.7965087816874998	3.4252479542475176e-21
-1.7964477465312498	3.436595678511649e-21
-1.7963867113749998	3.447908172735924e-21
-1.7963256762187498	3.4591853123912445e-21
-1.7962646410624998	3.4704269870067804e-21
-1.7962036059062498	3.4816330718363834e-21
-1.7961425707499998	3.4928034521133285e-21
-1.7960815355937498	3.5039380111076576e-21
-1.7960205004374998	3.515036627774684e-21
-1.7959594652812498	3.526099191631315e-21
-1.7958984301249998	3.5371255809802975e-21
-1.7958373949687498	3.5481156854925905e-21
-1.7957763598124998	3.559069384519295e-21
-1.7957153246562498	3.569986564284562e-21
-1.7956542894999998	3.5808671120891925e-21
-1.7955932543437498	3.591710911955953e-21
-1.7955322191874998	3.602517847637952e-21
-1.7954711840312498	3.613287810164828e-21
-1.7954101488749998	3.624020682893351e-21
-1.7953491137187498	3.634716353878965e-21
-1.7952880785624998	3.6453747090556256e-21
-1.7952270434062498	3.6559956418278604e-21
-1.7951660082499998	3.666579033062213e-21
-1.7951049730937498	3.677124775946115e-21
-1.7950439379374998	3.687632755638574e-21
-1.7949829027812498	3.698102866759147e-21
-1.7949218676249998	3.708534993911161e-21
-1.7948608324687498	3.718929031860696e-21
-1.7947997973124998	3.729284868788959e-21
-1.7947387621562498	3.739602395050217e-21
-1.7946777269999998	3.749881501897865e-21
-1.7946166918437498	3.760122082846096e-21
-1.7945556566874998	3.770324027361844e-21
-1.7944946215312498	3.780487230420588e-21
-1.7944335863749998	3.790611584144019e-21
-1.7943725512187498	3.800696980607028e-21
-1.7943115160624998	3.810743313932171e-21
-1.7942504809062498	3.820750479413746e-21
-1.7941894457499998	3.830718369675477e-21
-1.7941284105937498	3.840646882394244e-21
-1.7940673754374998	3.850535908853938e-21
-1.7940063402812498	3.860385346967207e-21
-1.7939453051249998	3.870195093649796e-21
-1.7938842699687498	3.879965044399165e-21
-1.7938232348124998	3.8896950938757745e-21
-1.7937621996562498	3.899385142661322e-21
-1.7937011644999998	3.909035087024698e-21
-1.7936401293437498	3.9186448239380156e-21
-1.7935790941874998	3.92821425546281e-21
-1.7935180590312498	3.93774327566994e-21
-1.7934570238749998	3.947231788173347e-21
-1.7933959887187498	3.9566796880467766e-21
-1.7933349535624998	3.966086880864966e-21
-1.7932739184062498	3.975453263804054e-21
-1.7932128832499998	3.984778737883906e-21
-1.7931518480937498	3.994063206129973e-21
-1.7930908129374998	4.0033065689958675e-21
-1.7930297777812498	4.012508726558195e-21
-1.7929687426249998	4.021669584367012e-21
-1.7929077074687498	4.030789046619949e-21
-1.7928466723124998	4.039867013294667e-21
-1.7927856371562498	4.048903393635118e-21
-1.7927246019999998	4.057898085074764e-21
-1.7926635668437498	4.066850995105346e-21
-1.7926025316874998	4.075762031381592e-21
-1.7925414965312498	4.084631095642333e-21
-1.7924804613749998	4.093458098336799e-21
-1.7924194262187498	4.102242942394634e-21
-1.7923583910624998	4.110985534606574e-21
-1.7922973559062498	4.1196857820173636e-21
-1.7922363207499998	4.128343595077893e-21
-1.7921752855937498	4.136958880023339e-21
-1.7921142504374998	4.1455315450522094e-21
-1.7920532152812498	4.154061503623196e-21
-1.7919921801249998	4.16254865866747e-21
-1.7919311449687498	4.170992922368651e-21
-1.7918701098124998	4.1793942084700805e-21
-1.7918090746562498	4.187752423856873e-21
-1.7917480394999998	4.196067480894384e-21
-1.7916870043437498	4.2043392917184936e-21
-1.7916259691874998	4.212567766444382e-21
-1.7915649340312498	4.220752821041123e-21
-1.7915038988749998	4.228894365968781e-21
-1.7914428637187498	4.236992314841654e-21
-1.7913818285624998	4.245046580547906e-21
-1.7913207934062498	4.253057082334686e-21
-1.7912597582499998	4.2610237300705955e-21
-1.7911987230937498	4.2689464392717836e-21
-1.7911376879374998	4.276825128680446e-21
-1.7910766527812498	4.284659711034872e-21
-1.7910156176249998	4.29245010474025e-21
-1.7909545824687498	4.3001962276452165e-21
-1.7908935473124998	4.3078979957609955e-21
-1.7908325121562498	4.315555325306192e-21
-1.7907714769999998	4.323168138209274e-21
-1.7907104418437498	4.3307363524063314e-21
-1.7906494066874998	4.338259884960165e-21
-1.7905883715312498	4.3457386573252836e-21
-1.7905273363749998	4.3531725891314934e-21
-1.7904663012187498	4.360561604505662e-21
-1.7904052660624998	4.367905619764917e-21
-1.7903442309062498	4.375204555381448e-21
-1.7902831957499998	4.382458341683374e-21
-1.7902221605937498	4.389666892075167e-21
-1.7901611254374998	4.396830134013426e-21
-1.7901000902812498	4.4039479923237295e-21
-1.7900390551249998	4.411020385087807e-21
-1.7899780199687498	4.4180472412478204e-21
-1.7899169848124998	4.4250284872533466e-21
-1.7898559496562498	4.4319640416853356e-21
-1.7897949144999998	4.4388538382636465e-21
-1.7897338793437498	4.445697799251743e-21
-1.7896728441874998	4.452495850491655e-21
-1.7896118090312498	4.459247919900374e-21
-1.7895507738749998	4.465953937280424e-21
-1.7894897387187498	4.4726138270386935e-21
-1.7894287035624998	4.4792275186629426e-21
-1.7893676684062498	4.485794944955362e-21
-1.7893066332499998	4.492316031073382e-21
-1.7892455980937498	4.498790709898706e-21
-1.7891845629374998	4.505218909372033e-21
-1.7891235277812498	4.511600564465146e-21
-1.7890624926249998	4.51793560126001e-21
-1.7890014574687498	4.524223955240389e-21
-1.7889404223124998	4.530465559362622e-21
-1.7888793871562498	4.536660343423931e-21
-1.7888183519999998	4.542808243273282e-21
-1.7887573168437498	4.548909190706573e-21
-1.7886962816874998	4.554963122916917e-21
-1.7886352465312498	4.560969971559487e-21
-1.7885742113749998	4.566929675750934e-21
-1.7885131762187498	4.572842166880173e-21
-1.7884521410624998	4.578707385007143e-21
-1.7883911059062498	4.584525265501788e-21
-1.7883300707499998	4.5902957423801114e-21
-1.7882690355937498	4.596018757892398e-21
-1.7882080004374998	4.601694249555525e-21
-1.7881469652812498	4.6073221552456776e-21
-1.7880859301249998	4.612902412991276e-21
-1.7880248949687498	4.6184349650878186e-21
-1.7879638598124998	4.623919747190811e-21
-1.7879028246562498	4.629356705736797e-21
-1.7878417894999998	4.6347457780279774e-21
