Time	Strain
-1.7999430523437496	-8.060969692119991e-22
-1.7998820171874996	-7.967010470705609e-22
-1.7998209820312496	-7.872918980311786e-22
-1.7997599468749996	-7.778696750974141e-22
-1.7996989117187496	-7.684345310729802e-22
-1.7996378765624996	-7.589866197844634e-22
-1.7995768414062496	-7.495260945773744e-22
-1.7995158062499996	-7.400531094387709e-22
-1.7994547710937496	-7.305678174835987e-22
-1.7993937359374996	-7.210703748732772e-22
-1.7993327007812496	-7.115609345375569e-22
-1.7992716656249996	-7.0203965133086795e-22
-1.7992106304687496	-6.925066806763057e-22
-1.7991495953124996	-6.829621769591452e-22
-1.7990885601562496	-6.734062954762953e-22
-1.7990275249999996	-6.638391924063702e-22
-1.7989664898437496	-6.542610227853923e-22
-1.7989054546874996	-6.446719422642763e-22
-1.7988444195312496	-6.350721074161015e-22
-1.7987833843749996	-6.254616742304165e-22
-1.7987223492187496	-6.158407994971408e-22
-1.7986613140624996	-6.062096388446256e-22
-1.7986002789062496	-5.965683498082843e-22
-1.7985392437499996	-5.86917088987019e-22
-1.7984782085937496	-5.772560139159203e-22
-1.7984171734374996	-5.675852811005916e-22
-1.7983561382812496	-5.579050489107337e-22
-1.7982951031249996	-5.482154741063531e-22
-1.7982340679687496	-5.3851671494354675e-22
-1.7981730328124996	-5.288089292693861e-22
-1.7981119976562496	-5.190922752051403e-22
-1.7980509624999996	-5.093669108488032e-22
-1.7979899273437496	-4.996329944939555e-22
-1.7979288921874996	-4.8989068534281e-22
-1.7978678570312496	-4.801401409360452e-22
-1.7978068218749996	-4.703815213689186e-22
-1.7977457867187496	-4.606149848101395e-22
-1.7976847515624996	-4.5084069069280905e-22
-1.7976237164062496	-4.410587979796961e-22
-1.7975626812499996	-4.312694667635619e-22
-1.7975016460937496	-4.214728556310109e-22
-1.7974406109374996	-4.116691247700356e-22
-1.7973795757812496	-4.018584341539949e-22
-1.7973185406249996	-3.9204094316412294e-22
-1.7972575054687496	-3.8221681194824793e-22
-1.7971964703124996	-3.723862012528186e-22
-1.7971354351562496	-3.625492703396313e-22
-1.7970743999999996	-3.5270618070790017e-22
-1.7970133648437496	-3.428570918915509e-22
-1.7969523296874996	-3.330021647064391e-22
-1.7968912945312496	-3.231415602327454e-22
-1.7968302593749996	-3.1327543909334795e-22
-1.7967692242187496	-3.034039621383504e-22
-1.7967081890624996	-2.9352729018213794e-22
-1.7966471539062496	-2.836455846975782e-22
-1.7965861187499996	-2.737590067145434e-22
-1.7965250835937496	-2.6386771743654668e-22
-1.7964640484374996	-2.5397187822889627e-22
-1.7964030132812496	-2.440716506980752e-22
-1.7963419781249996	-2.341671964082413e-22
-1.7962809429687496	-2.2425867671344556e-22
-1.7962199078124996	-2.1434625349061546e-22
-1.7961588726562496	-2.0443008852088561e-22
-1.7960978374999996	-1.9451034358012569e-22
-1.7960368023437496	-1.8458718063789214e-22
-1.7959757671874996	-1.746607616348728e-22
