Time	Frequency
-0.4999722754687501	12.95372590680029
-0.4999112403125001	12.954248042004703
-0.4998502051562501	12.954770317744558
-0.4997891700000001	12.955292751973555
-0.4997281348437501	12.9558150807037
-0.4996670996875001	12.956337730303028
-0.4996060645312501	12.956860296007239
-0.4995450293750001	12.95738304015533
-0.4994839942187501	12.957905869217582
-0.4994229590625001	12.95842877539368
-0.4993619239062501	12.95895178994048
-0.4993008887500001	12.95947480997159
-0.4992398535937501	12.959998008891256
-0.4991788184375001	12.960521228451194
-0.4991177832812501	12.961044590547607
-0.4990567481250001	12.961568045302915
-0.4989957129687501	12.962091469246038
-0.4989346778125001	12.962615130848764
-0.4988736426562501	12.963138835529262
-0.4988126075000001	12.96366263833444
-0.4987515723437501	12.964186446271896
-0.4986905371875001	12.964710492647134
-0.4986295020312501	12.965234425927008
-0.4985684668750001	12.965758686357082
-0.4985074317187501	12.966282834154997
-0.4984463965625001	12.966807115929415
-0.4983853614062501	12.967331571719502
-0.4983243262500001	12.967856074218863
-0.4982632910937501	12.968380635507803
-0.4982022559375001	12.96890524693371
-0.4981412207812501	12.969430058555458
-0.4980801856250001	12.969954888797918
-0.4980191504687501	12.970479813959702
-0.4979581153125001	12.971004864389794
-0.4978970801562501	12.971529939239886
-0.4978360450000001	12.972055153050535
-0.4977750098437501	12.97258043884275
-0.4977139746875001	12.973105794281993
-0.4976529395312501	12.97363129427727
-0.4975919043750001	12.974156825436767
-0.4975308692187501	12.97468242012903
-0.4974698340625001	12.975208223354766
-0.4974087989062501	12.97573392749236
-0.4973477637500001	12.976259969192935
-0.4972867285937501	12.976785855646778
-0.4972256934375001	12.97731200781173
-0.4971646582812501	12.977838096221578
-0.4971036231250001	12.978364463997725
-0.4970425879687501	12.978890722365596
-0.4969815528125001	12.97941718713621
-0.4969205176562501	12.979943624059128
-0.4968594825000001	12.980470365009213
-0.4967984473437501	12.980996994864967
-0.4967374121875001	12.981523747098647
-0.4966763770312501	12.982050725337773
-0.4966153418750001	12.982577623016835
-0.4965543067187501	12.983104706680702
-0.4964932715625001	12.983631801276134
-0.4964322364062501	12.984159056769359
-0.4963712012500001	12.984686378796896
-0.4963101660937501	12.98521383976646
-0.4962491309375001	12.985741262475553
-0.4961880957812501	12.986268824404593
-0.4961270606250001	12.986796559682292
-0.4960660254687501	12.98732423887551
-0.4960049903125001	12.987852188022767
-0.4959439551562501	12.988380075156561
-0.4958829200000001	12.988908092338905
-0.4958218848437501	12.989436177389583
-0.4957608496875001	12.989964426784278
-0.4956998145312501	12.990492761686033
-0.4956387793750001	12.991021061514145
-0.4955777442187501	12.991549556164953
-0.4955167090625001	12.9920781206666
-0.4954556739062501	12.992606764783382
-0.4953946387500001	12.993135436581104
-0.4953336035937501	12.993664337385821
-0.4952725684375001	12.99419322316427
-0.4952115332812501	12.994722169788915
-0.4951504981250001	12.995251329968138
-0.4950894629687501	12.995780452479789
-0.4950284278125001	12.996309693719336
-0.4949673926562501	12.99683914671624
-0.4949063575000001	12.997368499142759
-0.4948453223437501	12.997898041556148
-0.4947842871875001	12.998427693822487
-0.4947232520312501	12.998957358613804
-0.4946622168750001	12.999487148247283
-0.4946011817187501	13.000017055867538
-0.4945401465625001	13.000547042028296
-0.4944791114062501	13.001077051664126
-0.4944180762500001	13.001607208097884
-0.4943570410937501	13.002137437717534
-0.4942960059375001	13.002667778005371
-0.4942349707812501	13.0031981929984
-0.4941739356250001	13.003728658925105
-0.4941129004687501	13.004259324602977
-0.4940518653125001	13.004789932269448
-0.4939908301562501	13.005320743003608
-0.4939297950000001	13.005851554534477
-0.4938687598437501	13.006382494835458
-0.4938077246875001	13.006913547472152
-0.4937466895312501	13.00744470090157
-0.4936856543750001	13.007975880585265
-0.4936246192187501	13.008507124116706
-0.4935635840625001	13.00903850986964
-0.4935025489062501	13.009570098227064
-0.4934415137500001	13.010101586866394
-0.4933804785937501	13.010633216671119
-0.4933194434375001	13.011164965611359
-0.4932584082812501	13.011696754275789
-0.4931973731250001	13.012228751455165
-0.4931363379687501	13.012760748041641
-0.4930753028125001	13.013292892574787
-0.4930142676562501	13.013825057025613
-0.4929532325000001	13.01435737066449
-0.4928921973437501	13.014889802456894
-0.4928311621875001	13.015422303636935
-0.4927701270312501	13.015954855806237
-0.4927090918750001	13.016487626106551
-0.4926480567187501	13.0170203845489
-0.4925870215625001	13.017553245970282
-0.4925259864062501	13.018086256172097
-0.4924649512500001	13.01861926698534
-0.4924039160937501	13.019152460263054
-0.4923428809375001	13.019685819904344
-0.4922818457812501	13.020219084255752
-0.4922208106250001	13.020752556584787
-0.4921597754687501	13.021286149920673
-0.4920987403125001	13.021819791948339
-0.4920377051562501	13.022353582978774
-0.4919766700000001	13.02288736602361
-0.4919156348437501	13.02342126927859
-0.4918545996875001	13.023955362149877
-0.4917935645312501	13.024489487593518
-0.4917325293750001	13.02502371864718
-0.4916714942187501	13.025557978326718
-0.4916104590625001	13.026092413448588
-0.4915494239062501	13.026627010061148
-0.4914883887500001	13.027161561891354
-0.4914273535937501	13.027696252997094
-0.4913663184375001	13.028231074447831
-0.4913052832812501	13.028765966731397
-0.4912442481250001	13.029300918360383
-0.4911832129687501	13.02983607285325
-0.4911221778125001	13.030371263679669
-0.4910611426562501	13.030906452931204
-0.4910001075000001	13.031441984210982
-0.4909390723437501	13.031977353221889
-0.4908780371875001	13.03251294440293
-0.4908170020312501	13.033048535861893
-0.4907559668750001	13.033584385379868
-0.4906949317187501	13.03412019415461
-0.4906338965625001	13.034656167958905
-0.4905728614062501	13.035192234959414
-0.4905118262500001	13.03572833332795
-0.4904507910937501	13.036264618125967
-0.4903897559375001	13.036800876058276
-0.4903287207812501	13.037337347841614
-0.4902676856250001	13.037873909449056
-0.4902066504687501	13.038410448396663
-0.4901456153125001	13.038947217370307
-0.4900845801562501	13.039484077224154
-0.4900235450000001	13.04002095920052
-0.4899625098437501	13.04055795062222
-0.4899014746875001	13.041095004909675
-0.4898404395312501	13.041632334468723
-0.4897794043750001	13.0421694991835
-0.4897183692187501	13.042706891682414
-0.4896573340625001	13.0432444358892
-0.4895962989062501	13.04378195254474
-0.4895352637500001	13.044319717698807
-0.4894742285937501	13.04485743419815
-0.4894131934375001	13.045395310446548
-0.4893521582812501	13.045933243483493
-0.4892911231250001	13.046471343124878
-0.4892300879687501	13.047009507503354
-0.4891690528125001	13.047547762243246
-0.4891080176562501	13.048086014481848
-0.4890469825000001	13.048624619383808
-0.4889859473437501	13.049162957296224
-0.4889249121875001	13.049701801136226
-0.4888638770312501	13.050240433496793
-0.4888028418750001	13.050779261587932
-0.4887418067187501	13.051318162475875
-0.4886807715625001	13.05185724984888
-0.4886197364062501	13.05239628236026
-0.4885587012500001	13.052935535615111
-0.4884976660937501	13.053474870393488
-0.4884366309375001	13.05401415961133
-0.4883755957812501	13.054553774385962
-0.4883145606250001	13.05509330491344
-0.4882535254687501	13.055633067875604
-0.4881924903125001	13.056172755354396
-0.4881314551562501	13.056712690479424
-0.4880704200000001	13.057252620472177
-0.4880093848437501	13.057792751994787
-0.4879483496875001	13.058332850593011
-0.4878873145312501	13.058873172936257
-0.4878262793750001	13.05941352579524
-0.4877652442187501	13.059953931922434
-0.4877042090625001	13.060494551066895
-0.4876431739062501	13.061035153295226
-0.4875821387500001	13.061575988421444
-0.4875211035937501	13.062116729795608
-0.4874600684375001	13.062657642554457
-0.4873990332812501	13.063198762271892
-0.4873379981250001	13.063739891809206
-0.4872769629687501	13.064280990849308
-0.4872159278125001	13.064822394509475
