Time	Strain
-1.7999776232500002	7.910335952404451e-21
-1.7999165880937502	7.899772976264991e-21
-1.7998555529375002	7.889166661975215e-21
-1.7997945177812502	7.878517066780837e-21
-1.7997334826250002	7.867824241800333e-21
-1.7996724474687502	7.857088247723438e-21
-1.7996114123125002	7.846309138686255e-21
-1.7995503771562502	7.835486971587958e-21
-1.7994893420000002	7.824621801448681e-21
-1.7994283068437502	7.81371369005219e-21
-1.7993672716875002	7.802762689181305e-21
-1.7993062365312502	7.791768859431277e-21
-1.7992452013750002	7.780732254735358e-21
-1.7991841662187502	7.769652943293129e-21
-1.7991231310625002	7.758530969773607e-21
-1.7990620959062502	7.747366402566436e-21
-1.7990010607500002	7.736159295003151e-21
-1.7989400255937502	7.724909710300328e-21
-1.7988789904375002	7.713617702908912e-21
-1.7988179552812502	7.702283335514995e-21
-1.7987569201250002	7.690906668864123e-21
-1.7986958849687502	7.679487758314075e-21
-1.7986348498125002	7.668026667015925e-21
-1.7985738146562502	7.656523454375337e-21
-1.7985127795000002	7.644978180786894e-21
-1.7984517443437502	7.63339090934987e-21
-1.7983907091875002	7.621761701027207e-21
-1.7983296740312502	7.610090614641911e-21
-1.7982686388750002	7.59837771043999e-21
-1.7982076037187502	7.586623054267831e-21
-1.7981465685625002	7.574826705992799e-21
-1.7980855334062502	7.562988727717436e-21
-1.7980244982500002	7.551109181298244e-21
-1.7979634630937502	7.539188129388973e-21
-1.7979024279375002	7.527225638571197e-21
-1.7978413927812502	7.515221767692056e-21
-1.7977803576250002	7.503176584699564e-21
-1.7977193224687502	7.491090143695432e-21
-1.7976582873125002	7.478962519326916e-21
-1.7975972521562502	7.466793774737396e-21
-1.7975362170000002	7.454583965160624e-21
-1.7974751818437502	7.44233315988755e-21
-1.7974141466875002	7.430041426553909e-21
-1.7973531115312502	7.41770882813242e-21
-1.7972920763750002	7.405335431186656e-21
-1.7972310412187502	7.392921297010845e-21
-1.7971700060625002	7.380466497644724e-21
-1.7971089709062502	7.367971088888356e-21
-1.7970479357500002	7.355435147731756e-21
-1.7969869005937502	7.342858736934924e-21
