Time	Strain
-1.7999950127812498	8.217468353287999e-21
-1.7999339776249998	8.227159395941192e-21
-1.7998729424687498	8.236806119331698e-21
-1.7998119073124998	8.246408461527784e-21
-1.7997508721562498	8.255966371918368e-21
-1.7996898369999998	8.265479795371765e-21
-1.7996288018437498	8.274948678848246e-21
-1.7995677666874998	8.284372968121303e-21
-1.7995067315312498	8.293752609838898e-21
-1.7994456963749998	8.303087550468059e-21
-1.7993846612187498	8.312377735603944e-21
-1.7993236260624998	8.32162312046744e-21
-1.7992625909062498	8.330823641752515e-21
-1.7992015557499998	8.339979254277293e-21
-1.7991405205937498	8.349089903589351e-21
-1.7990794854374998	8.358155538138008e-21
-1.7990184502812498	8.367176106267329e-21
-1.7989574151249998	8.37615155934882e-21
-1.7988963799687498	8.385081844063961e-21
-1.7988353448124998	8.3939669089336e-21
-1.7987743096562498	8.40280670536764e-21
-1.7987132744999998	8.411601182080688e-21
-1.7986522393437498	8.420350291096712e-21
-1.7985912041874998	8.429053979837111e-21
-1.7985301690312498	8.437712200722853e-21
-1.7984691338749998	8.446324902819301e-21
-1.7984080987187498	8.454892038616976e-21
-1.7983470635624998	8.46341355977653e-21
-1.7982860284062498	8.471889415209372e-21
-1.7982249932499998	8.480319555777446e-21
-1.7981639580937498	8.488703940227012e-21
-1.7981029229374998	8.497042513453948e-21
-1.7980418877812498	8.50533523390452e-21
-1.7979808526249998	8.513582046871967e-21
-1.7979198174687498	8.521782913300316e-21
-1.7978587823124998	8.529937781025818e-21
-1.7977977471562498	8.538046604617556e-21
-1.7977367119999998	8.546109339615046e-21
-1.7976756768437498	8.554125936403687e-21
-1.7976146416874998	8.562096352381795e-21
-1.7975536065312498	8.570020543656673e-21
-1.7974925713749998	8.577898460888926e-21
-1.7974315362187498	8.585730055746361e-21
-1.7973705010624998	8.593515291891746e-21
-1.7973094659062498	8.601254119541291e-21
-1.7972484307499998	8.608946496423023e-21
-1.7971873955937498	8.616592376886745e-21
-1.7971263604374998	8.62419171813449e-21
-1.7970653252812498	8.631744474180734e-21
-1.7970042901249998	8.639250605371426e-21
-1.7969432549687498	8.646710066618932e-21
-1.7968822198124998	8.65412281849312e-21
-1.7968211846562498	8.661488808717665e-21
-1.7967601494999998	8.668808005280243e-21
-1.7966991143437498	8.676080362020029e-21
-1.7966380791874998	8.683305836974878e-21
-1.7965770440312498	8.690484387732648e-21
-1.7965160088749998	8.69761597663077e-21
-1.7964549737187498	8.704700557218468e-21
-1.7963939385624998	8.711738092579026e-21
-1.7963329034062498	8.718728539805377e-21
-1.7962718682499998	8.725671863205117e-21
-1.7962108330937498	8.732568015551924e-21
-1.7961497979374998	8.739416963018945e-21
-1.7960887627812498	8.746218663338453e-21
-1.7960277276249998	8.752973077228963e-21
-1.7959666924687498	8.759680164376395e-21
-1.7959056573124998	8.766339888911246e-21
-1.7958446221562498	8.772952213569872e-21
-1.7957835869999998	8.779517091320185e-21
-1.7957225518437498	8.786034495008783e-21
-1.7956615166874998	8.792504380718876e-21
-1.7956004815312498	8.798926710149285e-21
-1.7955394463749998	8.805301450706437e-21
-1.7954784112187498	8.811628561306289e-21
-1.7954173760624998	8.817908005542414e-21
-1.7953563409062498	8.82413974966678e-21
-1.7952953057499998	8.830323755487508e-21
-1.7952342705937498	8.836459987325263e-21
-1.7951732354374998	8.842548408940896e-21
-1.7951122002812498	8.848588983711876e-21
-1.7950511651249998	8.854581677331348e-21
-1.7949901299687498	8.860526457687043e-21
-1.7949290948124998	8.866423287811104e-21
-1.7948680596562498	8.872272131116351e-21
-1.7948070244999998	8.878072957325922e-21
-1.7947459893437498	8.883825727631542e-21
-1.7946849541874998	8.88953041407932e-21
-1.7946239190312498	8.89518697777838e-21
-1.7945628838749998	8.90079538976425e-21
-1.7945018487187498	8.906355618155618e-21
-1.7944408135624998	8.91186762356733e-21
-1.7943797784062498	8.91733138056948e-21
-1.7943187432499998	8.922746851336885e-21
-1.7942577080937498	8.928114008597641e-21
-1.7941966729374998	8.933432819109323e-21
-1.7941356377812498	8.938703250696132e-21
-1.7940746026249998	8.943925273679809e-21
-1.7940135674687498	8.94909885350746e-21
-1.7939525323124998	8.954223965441116e-21
-1.7938914971562498	8.95930057566608e-21
-1.7938304619999998	8.964328653834856e-21
-1.7937694268437498	8.96930817340861e-21
-1.7937083916874998	8.974239099392818e-21
-1.7936473565312498	8.979121407993333e-21
-1.7935863213749998	8.983955066494526e-21
-1.7935252862187498	8.988740048018786e-21
-1.7934642510624998	8.993476321802113e-21
-1.7934032159062498	8.99816386525376e-21
-1.7933421807499998	9.002802643822941e-21
-1.7932811455937498	9.00739263587882e-21
-1.7932201104374998	9.011933804870216e-21
-1.7931590752812498	9.016426134045398e-21
-1.7930980401249998	9.020869589534787e-21
-1.7930370049687498	9.025264149568117e-21
-1.7929759698124998	9.029609779230423e-21
-1.7929149346562498	9.033906464125226e-21
-1.7928538994999998	9.038154170680066e-21
-1.7927928643437498	9.04235287683762e-21
-1.7927318291874998	9.046502555285965e-21
-1.7926707940312498	9.050603180585943e-21
-1.7926097588749998	9.054654728345541e-21
-1.7925487237187498	9.058657175397357e-21
-1.7924876885624998	9.062610497830021e-21
-1.7924266534062498	9.06651466877674e-21
-1.7923656182499998	9.070369665384265e-21
-1.7923045830937498	9.074175465137404e-21
-1.7922435479374998	9.077932048284817e-21
-1.7921825127812498	9.081639381455534e-21
-1.7921214776249998	9.085297452016439e-21
-1.7920604424687498	9.0889062340436e-21
-1.7919994073124998	9.092465709209553e-21
-1.7919383721562498	9.095975846947568e-21
-1.7918773369999998	9.099436632718183e-21
-1.7918163018437498	9.102848046446517e-21
-1.7917552666874998	9.106210060037897e-21
