# t hplus hcross
  -3.3785180000000001e-03    1.7720338273685746e-20   -8.1447206675995095e-21
  -3.3174828437500001e-03    1.7846130524257471e-20   -7.8728269127580774e-21
  -3.2564476875000001e-03    1.7967839142740100e-20   -7.5985307112873429e-21
  -3.1954125312500001e-03    1.8085411848836278e-20   -7.3218898543864135e-21
  -3.1343773750000001e-03    1.8198796911793233e-20   -7.0429632999667016e-21
  -3.0733422187500001e-03    1.8307943520159806e-20   -6.7618113646943141e-21
  -3.0123070625000001e-03    1.8412801779386992e-20   -6.4784956688658231e-21
  -2.9512719062500001e-03    1.8513322805613337e-20   -6.1930791642392853e-21
  -2.8902367500000001e-03    1.8609458715260041e-20   -5.9056260708850586e-21
  -2.8292015937500001e-03    1.8701162734558100e-20   -5.6162019153995541e-21
  -2.7681664375000001e-03    1.8788388667775827e-20   -5.3248732918605287e-21
  -2.7071312812500001e-03    1.8871090515965524e-20   -5.0317077729338259e-21
  -2.6460961250000001e-03    1.8949223379309394e-20   -4.7367742471378514e-21
  -2.5850609687500001e-03    1.9022743587514022e-20   -4.4401429079522459e-21
  -2.5240258125000001e-03    1.9091608776022919e-20   -4.1418852510950023e-21
  -2.4629906562500001e-03    1.9155777920152557e-20   -3.8420740377248352e-21
  -2.4019555000000001e-03    1.9215211314086670e-20   -3.5407832523762261e-21
  -2.3409203437500001e-03    1.9269869713717197e-20   -3.2380879444168281e-21
  -2.2798851875000001e-03    1.9319714704407390e-20   -2.9340643278147402e-21
  -2.2188500312500001e-03    1.9364709431684072e-20   -2.6287899130194065e-21
  -2.1578148750000001e-03    1.9404818632306845e-20   -2.3223434422350323e-21
  -2.0967797187500001e-03    1.9440008749910463e-20   -2.0148048902997647e-21
  -2.0357445625000001e-03    1.9470247958253146e-20   -1.7062553998050474e-21
  -1.9747094062500001e-03    1.9495505819097366e-20   -1.3967772409177331e-21
  -1.9136742500000001e-03    1.9515752329427738e-20   -1.0864538286301745e-21
  -1.8526390937500001e-03    1.9530959106721384e-20   -7.7536977945214053e-22
  -1.7916039375000001e-03    1.9541099774495111e-20   -4.6361087446072906e-22
  -1.7305687812500001e-03    1.9546149638448893e-20   -1.5126328138287376e-22
  -1.6695336250000001e-03    1.9546075865679903e-20    1.6160217611076297e-22
  -1.6084984687500001e-03    1.9540850229338244e-20    4.7490631415153519e-22
  -1.5474633125000001e-03    1.9530449397607408e-20    7.8856275373639067e-22
  -1.4864281562500001e-03    1.9514851457400808e-20    1.1024842638094260e-21
  -1.4253930000000001e-03    1.9494035941241781e-20    1.4165827817110540e-21
  -1.3643578437500001e-03    1.9467983854007377e-20    1.7307694344163340e-21
  -1.3033226875000001e-03    1.9436677699509619e-20    2.0449545605760095e-21
  -1.2422875312500001e-03    1.9400101506893984e-20    2.3590477333639614e-21
  -1.1812523750000001e-03    1.9358240856827558e-20    2.6729577841396359e-21
  -1.1202172187500001e-03    1.9311082907455783e-20    2.9865928269311048e-21
  -1.0591820625000001e-03    1.9258616420100597e-20    3.2998602837446384e-21
  -9.9814690625000006e-04    1.9200831784673697e-20    3.6126669107032337e-21
  -9.3711175000000006e-04    1.9137721044780363e-20    3.9249188250203442e-21
  -8.7607659375000006e-04    1.9069277922486796e-20    4.2365215328100895e-21
  -8.1504143750000006e-04    1.8995497842721671e-20    4.5473799577360175e-21
  -7.5400628125000006e-04    1.8916377957287665e-20    4.8573984704990108e-21
  -6.9297112500000006e-04    1.8831917168452292e-20    5.1664809191658728e-21
  -6.3193596875000006e-04    1.8742116152090847e-20    5.4745306603353039e-21
  -5.7090081250000006e-04    1.8646977380352206e-20    5.7814505911412065e-21
  -5.0986565625000006e-04    1.8546505143819904e-20    6.0871431820896171e-21
  -4.4883050000000006e-04    1.8440705573137344e-20    6.3915105107256246e-21
  -3.8779534375000006e-04    1.8329586660070000e-20    6.6944542961234281e-21
  -3.2676018750000006e-04    1.8213158277972843e-20    6.9958759341977280e-21
  -2.6572503125000006e-04    1.8091432201634652e-20    7.2956765338234677e-21
  -2.0468987500000006e-04    1.7964422126470660e-20    7.5937569537613024e-21
  -1.4365471875000006e-04    1.7832143687030293e-20    7.8900178403746407e-21
  -8.2619562500000059e-05    1.7694614474794615e-20    8.1843596661316753e-21
  -2.1584406250000059e-05    1.7551854055230399e-20    8.4766827688779525e-21
   3.9450749999999941e-05    1.7403883984073188e-20    8.7668873918690397e-21
   1.0048590624999994e-04    1.7250727822809168e-20    9.0548737245469449e-21
   1.6152106249999994e-04    1.7092411153327013e-20    9.3405419440487065e-21
   2.2255621874999994e-04    1.6928961591709854e-20    9.6237922574270494e-21
   2.8359137499999994e-04    1.6760408801140546e-20    9.9045249445701925e-21
   3.4462653124999994e-04    1.6586784503889473e-20    1.0182640401798805e-20
   4.0566168749999994e-04    1.6408122492358765e-20    1.0458039186122568e-20
   4.6669684374999994e-04    1.6224458639154097e-20    1.0730622060136866e-20
   5.2773199999999994e-04    1.6035830906157620e-20    1.1000290037534885e-20
   5.8876715624999994e-04    1.5842279352575188e-20    1.1266944429215527e-20
   6.4980231249999994e-04    1.5643846141931262e-20    1.1530486889961925e-20
   7.1083746874999994e-04    1.5440575547986859e-20    1.1790819465665463e-20
   7.7187262499999994e-04    1.5232513959554761e-20    1.2047844641070908e-20
   8.3290778124999994e-04    1.5019709884187941e-20    1.2301465388014235e-20
   8.9394293749999994e-04    1.4802213950718141e-20    1.2551585214126449e-20
   9.5497809374999994e-04    1.4580078910620784e-20    1.2798108211973486e-20
   1.0160132499999999e-03    1.4353359638185607e-20    1.3040939108603905e-20
   1.0770484062499999e-03    1.4122113129469821e-20    1.3279983315472206e-20
   1.1380835624999999e-03    1.3886398500015505e-20    1.3515146978706921e-20
   1.1991187187499999e-03    1.3646276981310347e-20    1.3746337029691387e-20
   1.2601538749999999e-03    1.3401811915973712e-20    1.3973461235922032e-20
   1.3211890312499999e-03    1.3153068751650323e-20    1.4196428252113009e-20
   1.3822241874999999e-03    1.2900115033595191e-20    1.4415147671508978e-20
   1.4432593437499999e-03    1.2643020395933621e-20    1.4629530077373429e-20
   1.5042944999999999e-03    1.2381856551582933e-20    1.4839487094613137e-20
   1.5653296562499999e-03    1.2116697280820826e-20    1.5044931441504422e-20
   1.6263648124999999e-03    1.1847618418489970e-20    1.5245776981481284e-20
   1.6873999687499999e-03    1.1574697839825983e-20    1.5441938774948381e-20
   1.7484351249999999e-03    1.1298015444899666e-20    1.5633333131079747e-20
   1.8094702812499999e-03    1.1017653141664743e-20    1.5819877659562774e-20
   1.8705054374999999e-03    1.0733694827603215e-20    1.6001491322248761e-20
   1.9315405937499999e-03    1.0446226369961921e-20    1.6178094484669313e-20
   1.9925757499999999e-03    1.0155335584575222e-20    1.6349608967376860e-20
   2.0536109062499999e-03    9.8611122132704379e-21    1.6515958097069373e-20
   2.1146460624999999e-03    9.5636478998527645e-21    1.6677066757456887e-20
   2.1756812187499999e-03    9.2630361646689377e-21    1.6832861439828119e-20
   2.2367163749999999e-03    8.9593723777493735e-21    1.6983270293275830e-20
   2.2977515312499999e-03    8.6527537305305838e-21    1.7128223174537393e-20
   2.3587866874999999e-03    8.3432792061599077e-21    1.7267651697409372e-20
   2.4198218437499999e-03    8.0310495483878217e-21    1.7401489281693188e-20
   2.4808569999999999e-03    7.7161672290516179e-21    1.7529671201628866e-20
   2.5418921562499999e-03    7.3987364141586307e-21    1.7652134633774868e-20
   2.6029273124999999e-03    7.0788629285764796e-21    1.7768818704291307e-20
   2.6639624687499999e-03    6.7566542193405360e-21    1.7879664535583962e-20
   2.7249976249999999e-03    6.4322193175875181e-21    1.7984615292266698e-20
   2.7860327812499999e-03    6.1056687991306146e-21    1.8083616226399775e-20
   2.8470679374999999e-03    5.7771147436865200e-21    1.8176614721963856e-20
   2.9081030937499999e-03    5.4466706927720370e-21    1.8263560338524698e-20
   2.9691382499999999e-03    5.1144516062838007e-21    1.8344404854050921e-20
   3.0301734062499999e-03    4.7805738177816423e-21    1.8419102306840309e-20
   3.0912085624999999e-03    4.4451549884922220e-21    1.8487609036517070e-20
   3.1522437187499999e-03    4.1083140600544040e-21    1.8549883724057101e-20
   3.2132788749999999e-03    3.7701712060276430e-21    1.8605887430804031e-20
   3.2743140312499999e-03    3.4308477821862111e-21    1.8655583636434332e-20
   3.3353491874999999e-03    3.0904662756235490e-21    1.8698938275835530e-20
   3.3963843437499999e-03    2.7491502526921247e-21    1.8735919774857028e-20
   3.4574194999999999e-03    2.4070243058051654e-21    1.8766499084897962e-20
   3.5184546562499999e-03    2.0642139991287218e-21    1.8790649716294434e-20
   3.5794898124999999e-03    1.7208458131924932e-21    1.8808347770470893e-20
   3.6405249687499999e-03    1.3770470884502759e-21    1.8819571970819898e-20
   3.7015601249999999e-03    1.0329459678208172e-21    1.8824303692276196e-20
