Time	Frequency
-0.49997710921874994	32.54143911595585
-0.49991607406249994	32.542798037156665
-0.49985503890624994	32.54415718188016
-0.49979400374999994	32.54551652326063
-0.49973296859374994	32.54687618276812
-0.49967193343749994	32.54823599731855
-0.49961089828124994	32.549596010082304
-0.49954986312499994	32.55095633585934
-0.49948882796874994	32.55231665529978
-0.49942779281249994	32.55367746862456
-0.49936675765624994	32.555038287396584
-0.49930572249999994	32.55639949922317
-0.49924468734374994	32.55776082692433
-0.49918365218749994	32.55912240983119
-0.49912261703124994	32.56048420447687
-0.49906158187499994	32.561846202412575
-0.49900054671874994	32.563208420276524
-0.49893951156249994	32.564570827756775
-0.49887847640624994	32.56593358749277
-0.49881744124999994	32.56729642349032
-0.49875640609374994	32.56865956038379
-0.49869537093749994	32.57002291802073
-0.49863433578124994	32.571386544018296
-0.49857330062499994	32.57275040135739
-0.49851226546874994	32.57411445813268
-0.49845123031249994	32.5754786920734
-0.49839019515624994	32.57684333585512
-0.49832915999999994	32.57820812882489
-0.49826812484374994	32.57957307405837
-0.49820708968749994	32.58093839459652
-0.49814605453124994	32.58230389500522
-0.49808501937499994	32.58366954789995
-0.49802398421874994	32.585035534633526
-0.49796294906249994	32.58640178946833
-0.49790191390624994	32.587768193157686
-0.49784087874999994	32.58913480328683
-0.49777984359374994	32.59050181962547
-0.49771880843749994	32.5918688997748
-0.49765777328124994	32.59323631720919
-0.49759673812499994	32.59460393811889
-0.49753570296874994	32.595971770693296
-0.49747466781249994	32.597339839760046
-0.49741363265624994	32.59870821731922
-0.49735259749999994	32.60007671720074
-0.49729156234374994	32.6014455786391
-0.49723052718749994	32.60281455491445
-0.49716949203124994	32.604183865547434
-0.49710845687499994	32.60555333177918
-0.49704742171874994	32.6069231483768
-0.49698638656249994	32.60829310278624
-0.49692535140624994	32.60966328297879
-0.49686431624999994	32.6110337378315
-0.49680328109374994	32.61240450969955
-0.49674224593749994	32.613775347416386
-0.49668121078124994	32.61514647480113
-0.49662017562499994	32.61651795388577
-0.49655914046874994	32.61788956985581
-0.49649810531249994	32.61926142780251
-0.49643707015624994	32.620633539435595
-0.49637603499999994	32.6220059119069
-0.49631499984374994	32.62337846691679
-0.49625396468749994	32.6247511868636
-0.49619292953124994	32.626124369197015
-0.49613189437499994	32.62749762097366
-0.49607085921874994	32.62887111213301
-0.49600982406249994	32.63024493120222
-0.49594878890624994	32.6316188688511
-0.49588775374999994	32.63299311080507
-0.49582671859374994	32.634367599997645
-0.49576568343749994	32.63574231601091
-0.49570464828124994	32.63711723401724
-0.49564361312499994	32.638492407636875
-0.49558257796874994	32.63986783323832
-0.49552154281249994	32.6412434923676
-0.49546050765624994	32.64261935904837
-0.49539947249999994	32.64399544921476
-0.49533843734374994	32.6453718165982
-0.49527740218749994	32.646748517375805
-0.49521636703124994	32.648125233235255
