Time	Frequency
-0.5000577290937471	-7.458479362044806e-23
-0.4999966939374971	-7.596721419737193e-23
-0.4999356587812471	-7.734472061326246e-23
-0.4998746236249971	-7.870731716290852e-23
-0.4998135884687471	-8.005057032868815e-23
-0.4997525533124971	-8.137936957106725e-23
-0.4996915181562471	-8.2704448708596e-23
-0.4996304829999971	-8.403403467398114e-23
-0.4995694478437471	-8.536709118041766e-23
-0.4995084126874971	-8.669366002346067e-23
-0.4994473775312471	-8.800229014282884e-23
-0.4993863423749971	-8.928891474800898e-23
-0.4993253072187471	-9.056020529460179e-23
-0.4992642720624971	-9.182851756898246e-23
-0.4992032369062471	-9.310217592356345e-23
-0.4991422017499971	-9.437872805768953e-23
-0.4990811665937471	-9.564659099697361e-23
-0.4990201314374971	-9.689394406830429e-23
-0.4989590962812471	-9.811794673304385e-23
-0.4988980611249971	-9.932694901421595e-23
-0.4988370259687471	-1.0053387332207598e-22
-0.4987759908124971	-1.0174598301982714e-22
-0.4987149556562471	-1.0295910480204524e-22
-0.4986539204999971	-1.0416085800564482e-22
-0.4985928853437471	-1.0534033000981355e-22
-0.4985318501874971	-1.064965025923624e-22
-0.4984708150312471	-1.076387822325259e-22
-0.4984097798749971	-1.087793787534516e-22
-0.4983487447187471	-1.0992368883291705e-22
-0.4982877095624971	-1.1106620581067932e-22
-0.4982266744062471	-1.1219498103366287e-22
-0.4981656392499971	-1.1330094428348723e-22
-0.4981046040937471	-1.1438470998834727e-22
-0.4980435689374971	-1.1545567811604745e-22
-0.4979825337812471	-1.1652442384358867e-22
-0.4979214986249971	-1.1759451781276882e-22
-0.4978604634687471	-1.186600506969806e-22
-0.4977994283124971	-1.1971046462260264e-22
-0.4977383931562471	-1.207386406798487e-22
-0.4976773579999971	-1.2174594337795803e-22
-0.4976163228437471	-1.227406318109863e-22
-0.4975552876874971	-1.2373129074768128e-22
-0.4974942525312471	-1.2472048683767545e-22
-0.4974332173749971	-1.2570324364921295e-22
-0.4973721822187471	-1.2667106327859202e-22
-0.4973111470624971	-1.2761813644836199e-22
-0.4972501119062471	-1.2854511806678178e-22
-0.4971890767499971	-1.2945809681259095e-22
-0.4971280415937471	-1.303639880153601e-22
-0.4970670064374971	-1.3126582317472143e-22
-0.4970059712812471	-1.3216102311175417e-22
-0.4969449361249971	-1.3304338874399077e-22
-0.4968839009687471	-1.3390713309024572e-22
-0.4968228658124971	-1.3475033751683073e-22
-0.4967618306562471	-1.355759315569287e-22
-0.4967007954999971	-1.3638986522821055e-22
-0.4966397603437471	-1.3719758572685529e-22
-0.4965787251874971	-1.3800068097259164e-22
-0.4965176900312471	-1.3879551692332525e-22
-0.4964566548749971	-1.3957487016157335e-22
-0.4963956197187471	-1.403320527274793e-22
-0.4963345845624971	-1.4106541479987154e-22
-0.4962735494062471	-1.4178031526292876e-22
-0.4962125142499971	-1.4248657346347858e-22
-0.4961514790937471	-1.4319217500899242e-22
-0.4960904439374971	-1.4389705983885098e-22
-0.4960294087812471	-1.4459169078857743e-22
-0.4959683736249971	-1.4526246170058224e-22
-0.4959073384687471	-1.459011207785429e-22
-0.4958463033124971	-1.465117173986243e-22
-0.4957852681562471	-1.4710934154784123e-22
-0.4957242329999971	-1.4771031088811883e-22
-0.4956631978437471	-1.4832005310633306e-22
-0.4956021626874971	-1.4892768480168494e-22
-0.4955411275312471	-1.4951229621379945e-22
-0.4954800923749971	-1.500574645009391e-22
-0.4954190572187471	-1.5056378769797288e-22
-0.4953580220624971	-1.5104975381326114e-22
-0.4952969869062471	-1.515393476815149e-22
-0.4952359517499971	-1.5204478366292151e-22
-0.4951749165937471	-1.5255698806608886e-22
-0.4951138814374971	-1.5305130878815696e-22
-0.4950528462812471	-1.5350482484050223e-22
-0.4949918111249971	-1.539128026376182e-22
-0.4949307759687471	-1.5429218718935903e-22
-0.4948697408124971	-1.546694836005988e-22
-0.4948087056562471	-1.5506187942851755e-22
-0.4947476704999971	-1.5546534179166088e-22
-0.4946866353437471	-1.5585809148991572e-22
-0.4946256001874971	-1.5621646199943658e-22
-0.4945645650312471	-1.5653133834836382e-22
-0.4945035298749971	-1.568135160960727e-22
-0.4944424947187471	-1.570848822005756e-22
-0.4943814595624971	-1.5736260087193272e-22
-0.4943204244062471	-1.5764788224623178e-22
-0.4942593892499971	-1.57926704323412e-22
-0.4941983540937471	-1.5818083268900831e-22
-0.4941373189374971	-1.5840048114018744e-22
-0.4940762837812471	-1.5858974720003503e-22
-0.4940152486249971	-1.5876199963457188e-22
-0.4939542134687471	-1.5892969495405052e-22
-0.4938931783124971	-1.590963356336445e-22
-0.4938321431562471	-1.5925568561789046e-22
-0.4937711079999971	-1.593975672284772e-22
-0.4937100728437471	-1.5951516325740022e-22
-0.4936490376874971	-1.5960863753392744e-22
-0.4935880025312471	-1.5968341640647708e-22
-0.4935269673749971	-1.5974547952717706e-22
-0.4934659322187471	-1.5979753843587834e-22
-0.4934048970624971	-1.5983842137002784e-22
-0.4933438619062471	-1.5986511637572484e-22
-0.4932828267499971	-1.5987518367428042e-22
-0.4932217915937471	-1.5986771168168719e-22
-0.4931607564374971	-1.598427775226834e-22
-0.4930997212812471	-1.598006683100301e-22
-0.4930386861249971	-1.5974186928531513e-22
-0.4929776509687471	-1.5966758620623707e-22
-0.4929166158124971	-1.5957974490421319e-22
-0.4928555806562471	-1.594798703600669e-22
-0.4927945454999971	-1.5936754514726733e-22
-0.4927335103437471	-1.5923995526199775e-22
-0.4926724751874971	-1.5909342131104246e-22
-0.4926114400312471	-1.5892612349516182e-22
-0.4925504048749971	-1.5873992021661288e-22
-0.4924893697187471	-1.585395456692462e-22
-0.4924283345624971	-1.5832940611904472e-22
-0.4923672994062471	-1.5811019706177872e-22
-0.4923062642499971	-1.578779853871442e-22
-0.4922452290937471	-1.5762673625781188e-22
-0.4921841939374971	-1.5735266322062228e-22
-0.4921231587812471	-1.5705722465258888e-22
-0.4920621236249971	-1.5674640244406525e-22
-0.4920010884687471	-1.5642657760862442e-22
-0.4919400533124971	-1.5609988411578816e-22
-0.4918790181562471	-1.5576246387929388e-22
-0.4918179829999971	-1.554070446244836e-22
-0.4917569478437471	-1.5502810629063407e-22
-0.4916959126874971	-1.5462594776451418e-22
-0.4916348775312471	-1.5420667888622508e-22
