Time	Strain
-1.7999773786562496	-2.1770094639301016e-24
-1.7999163434999996	-3.175325498257771e-24
-1.7998553083437496	-4.162851056053579e-24
-1.7997942731874996	-5.1362208031825265e-24
-1.7997332380312496	-6.092117384849147e-24
-1.7996722028749996	-7.027282716047759e-24
-1.7996111677187496	-7.938529111892853e-24
-1.7995501325624996	-8.822750117359671e-24
-1.7994890974062496	-9.676931170844221e-24
-1.7994280622499996	-1.049815979957151e-23
-1.7993670270937496	-1.1283635618127154e-23
-1.7993059919374996	-1.2030679889067273e-23
-1.7992449567812496	-1.2736744609507687e-23
-1.7991839216249996	-1.3399421245124828e-23
-1.7991228864687496	-1.4016448959065828e-23
-1.7990618513124996	-1.45857223153609e-23
-1.7990008161562496	-1.5105298485130098e-23
-1.7989397809999996	-1.5573403852712598e-23
-1.7988787458437496	-1.598844012866366e-23
-1.7988177106874996	-1.6348989779536297e-23
-1.7987566755312496	-1.6653820914748688e-23
-1.7986956403749996	-1.6901891442901358e-23
-1.7986346052187496	-1.7092352685152124e-23
-1.7985735700624996	-1.722455229986578e-23
-1.7985125349062496	-1.729803651603442e-23
-1.7984514997499996	-1.7312551668885737e-23
-1.7983904645937496	-1.726804515888259e-23
-1.7983294294374996	-1.716466551259008e-23
-1.7982683942812496	-1.7002762076301792e-23
-1.7982073591249996	-1.678288377562659e-23
-1.7981463239687496	-1.6505777146575253e-23
-1.7980852888124996	-1.6172383966838986e-23
-1.7980242536562496	-1.5783838043666475e-23
-1.7979632184999996	-1.5341461265501446e-23
-1.7979021833437496	-1.4846759228405957e-23
-1.7978411481874996	-1.4301416053868125e-23
-1.7977801130312496	-1.3707288703364328e-23
-1.7977190778749996	-1.3066400604231258e-23
-1.7976580427187496	-1.238093485630919e-23
-1.7975970075624996	-1.165322672272539e-23
-1.7975359724062496	-1.0885755722426276e-23
-1.7974749372499996	-1.0081137168030309e-23
-1.7974139020937496	-9.242113288075242e-24
-1.7973528669374996	-8.371543859588737e-24
-1.7972918317812496	-7.47239648545976e-24
-1.7972307966249996	-6.5477364661008246e-24
-1.7971697614687496	-5.600716366810118e-24
-1.7971087263124996	-4.634565274790595e-24
-1.7970476911562496	-3.652577774136982e-24
-1.7969866559999996	-2.6581027381230877e-24
-1.7969256208437496	-1.654531901753089e-24
-1.7968645856874996	-6.452882860705548e-25
-1.7968035505312496	3.6618546175439324e-25
-1.7967425153749996	1.3764388180725287e-24
-1.7966814802187496	2.38202515167674e-24
-1.7966204450624996	3.379513488731009e-24
-1.7965594099062496	4.365500204071645e-24
-1.7964983747499996	5.336620655421435e-24
-1.7964373395937496	6.289560662746348e-24
-1.7963763044374996	7.221067820292689e-24
-1.7963152692812496	8.127962570982226e-24
-1.7962542341249996	9.007149125307855e-24
-1.7961931989687496	9.855625990729026e-24
-1.7961321638124996	1.0670496208931632e-23
-1.7960711286562496	1.144897731948732e-23
-1.7960100934999996	1.2188410767162021e-23
-1.7959490583437496	1.288627107121899e-23
-1.7958880231874996	1.354017444532229e-23
-1.7958269880312496	1.414788691863516e-23
-1.7957659528749996	1.470733196723334e-23
-1.7957049177187496	1.5216597653352992e-23
-1.7956438825624996	1.5673943179805473e-23
-1.7955828474062496	1.6077804753867467e-23
-1.7955218122499996	1.642680111244962e-23
-1.7954607770937496	1.6719738051479015e-23
-1.7953997419374996	1.6955612701440724e-23
-1.7953387067812496	1.713361683570742e-23
-1.7952776716249996	1.725313977183676e-23
-1.7952166364687496	1.7313770340850275e-23
-1.7951556013124996	1.7315298449771604e-23
-1.7950945661562496	1.7257715690059648e-23
-1.7950335309999996	1.7141215489913927e-23
-1.7949724958437496	1.6966192439552583e-23
-1.7949114606874996	1.6733240934644103e-23
-1.7948504255312496	1.6443153219572764e-23
-1.7947893903749996	1.6096916644761722e-23
-1.7947283552187496	1.5695710380414836e-23
-1.7946673200624996	1.5240901356919388e-23
-1.7946062849062496	1.4734039639829e-23
-1.7945452497499996	1.417685313888093e-23
-1.7944842145937496	1.3571241778481728e-23
-1.7944231794374996	1.2919270969112371e-23
-1.7943621442812496	1.2223164588153289e-23
-1.7943011091249996	1.148529741461622e-23
-1.7942400739687496	1.0708187003138745e-23
-1.7941790388124996	9.894485154126325e-24
-1.7941180036562496	9.046968840737845e-24
-1.7940569684999996	8.168530718249452e-24
-1.7939959333437496	7.262169278614746e-24
-1.7939348981874996	6.33097865278598e-24
-1.7938738630312496	5.378137960698503e-24
-1.7938128278749996	4.406900575293466e-24
-1.7937517927187496	3.420582933278849e-24
-1.7936907575624996	2.422553236355722e-24
-1.7936297224062496	1.4162199734563458e-24
-1.7935686872499996	4.0502026013118644e-25
-1.7935076520937496	-6.075918970895435e-25
-1.7934466169374996	-1.6181573943761216e-24
-1.7933855817812496	-2.6232238458542082e-24
-1.7933245466249996	-3.619357388277141e-24
-1.7932635114687496	-4.603154396256564e-24
-1.7932024763124996	-5.571253134191324e-24
-1.7931414411562496	-6.520345231201278e-24
-1.7930804059999996	-7.447186994346576e-24
