Time	Strain
-1.7999646612812499	-7.388205033631686e-23
-1.7999036261249999	-7.381335668667797e-23
-1.7998425909687499	-7.368596287727825e-23
-1.7997815558124999	-7.349996702812749e-23
-1.7997205206562499	-7.325551397560304e-23
-1.7996594854999999	-7.295279500622323e-23
-1.7995984503437499	-7.25920478482833e-23
-1.7995374151874999	-7.217355620270609e-23
-1.7994763800312499	-7.169764999062084e-23
-1.7994153448749999	-7.11647045459518e-23
-1.7993543097187499	-7.057514083869054e-23
-1.7992932745624999	-6.992942473831757e-23
-1.7992322394062499	-6.922806689586765e-23
-1.7991712042499999	-6.847162224968467e-23
-1.7991101690937499	-6.766068962040691e-23
-1.7990491339374999	-6.679591113676845e-23
-1.7989880987812499	-6.587797189483454e-23
-1.7989270636249999	-6.490759931168151e-23
-1.7988660284687499	-6.388556258007007e-23
-1.7988049933124999	-6.281267205810717e-23
-1.7987439581562499	-6.168977855426637e-23
-1.7986829229999999	-6.051777283837103e-23
-1.7986218878437499	-5.929758476351031e-23
-1.7985608526874999	-5.803018258275029e-23
-1.7984998175312499	-5.671657218989085e-23
-1.7984387823749999	-5.535779636170192e-23
-1.7983777472187499	-5.395493388877497e-23
-1.7983167120624999	-5.250909864392542e-23
-1.7982556769062499	-5.102143890114425e-23
-1.7981946417499999	-4.9493136270363293e-23
-1.7981336065937499	-4.792540472895358e-23
-1.7980725714374999	-4.6319489781411695e-23
-1.7980115362812499	-4.467666744999988e-23
-1.7979505011249999	-4.2998243128186884e-23
-1.7978894659687499	-4.1285550749703105e-23
-1.7978284308124999	-3.9539951573030563e-23
-1.7977673956562499	-3.7762833149390076e-23
-1.7977063604999999	-3.5955608260958687e-23
-1.7976453253437499	-3.4119713704449784e-23
-1.7975842901874999	-3.225660926500698e-23
-1.7975232550312499	-3.0367776477228716e-23
-1.7974622198749999	-2.845471745340919e-23
-1.7974011847187499	-2.651895374782307e-23
-1.7973401495624999	-2.4562025059800958e-23
-1.7972791144062499	-2.2585488093671808e-23
-1.7972180792499999	-2.0590915280033107e-23
-1.7971570440937499	-1.8579893510923174e-23
-1.7970960089374999	-1.655402290978166e-23
-1.7970349737812499	-1.4514915547308014e-23
-1.7969739386249999	-1.2464194154873066e-23
-1.7969129034687499	-1.0403490848938983e-23
-1.7968518683124999	-8.334445795303152e-24
-1.7967908331562499	-6.258705958969747e-24
-1.7967297979999999	-4.177923743897348e-24
-1.7966687628437499	-2.093755704298441e-24
-1.7966077276874999	-7.861219686021461e-27
-1.7965466925312499	2.078098825892524e-24
-1.7964856573749999	4.162463364568026e-24
-1.7964246222187499	6.243572473570512e-24
-1.7963635870624999	8.31976869652914e-24
-1.7963025519062499	1.03893983464034e-23
-1.7962415167499999	1.245081285197714e-23
-1.7961804815937499	1.4502370036634842e-23
-1.7961194464374999	1.654243547778084e-23
-1.7960584112812499	1.856938374271314e-23
-1.7959973761249999	2.058159974442782e-23
-1.7959363409687499	2.2577479993302228e-23
-1.7958753058124999	2.4555433875947002e-23
-1.7958142706562499	2.6513884958686515e-23
-1.7957532354999999	2.845127219471905e-23
-1.7956922003437499	3.03660512442828e-23
-1.7956311651874999	3.225669557464034e-23
-1.7955701300312499	3.4121697783003484e-23
-1.7955090948749999	3.5959570834303215e-23
-1.7954480597187499	3.7768849166855946e-23
-1.7953870245624999	3.9548089829896865e-23
-1.7953259894062499	4.129587374537972e-23
-1.7952649542499999	4.3010806762301135e-23
-1.7952039190937499	4.46915208327404e-23
-1.7951428839374999	4.633667497503699e-23
-1.7950818487812499	4.7944956543750073e-23
-1.7950208136249999	4.951508214497784e-23
-1.7949597784687499	5.1045798573518114e-23
-1.7948987433124999	5.2535884121138824e-23
-1.7948377081562499	5.398414916432644e-23
-1.7947766729999999	5.538943747167932e-23
-1.7947156378437499	5.675062686557568e-23
-1.7946546026874999	5.806663030814022e-23
-1.7945935675312499	5.933639658321771e-23
-1.7945325323749999	6.055891133143691e-23
-1.7944714972187499	6.173319770269719e-23
-1.7944104620624999	6.285831731209433e-23
-1.7943494269062499	6.393337071303296e-23
-1.7942883917499999	6.495749848477226e-23
-1.7942273565937499	6.592988160281203e-23
-1.7941663214374999	6.684974225688014e-23
-1.7941052862812499	6.771634449047897e-23
-1.7940442511249999	6.85289945602488e-23
-1.7939832159687499	6.928704196212672e-23
-1.7939221808124999	6.998987948081377e-23
-1.7938611456562499	7.063694386670671e-23
-1.7938001104999999	7.122771627297693e-23
-1.7937390753437499	7.176172279953536e-23
-1.7936780401874999	7.22385346967804e-23
-1.7936170050312499	7.265776874843134e-23
-1.7935559698749999	7.301908766211613e-23
-1.7934949347187499	7.332220029825092e-23
-1.7934338995624999	7.356686185115292e-23
-1.7933728644062499	7.375287415110502e-23
-1.7933118292499999	7.388008567366812e-23
-1.7932507940937499	7.394839197330238e-23
-1.7931897589374999	7.395773538228169e-23
-1.7931287237812499	7.390810526926746e-23
-1.7930676886249999	7.379953811785139e-23
-1.7930066534687499	7.363211732672188e-23
-1.7929456183124999	7.340597327867073e-23
-1.7928845831562499	7.312128315534304e-23
-1.7928235479999999	7.277827092770029e-23
-1.7927625128437499	7.237720698697022e-23
-1.7927014776874999	7.191840814367339e-23
-1.7926404425312499	7.14022371807321e-23
-1.7925794073749999	7.082910274124853e-23
-1.7925183722187499	7.019945897240279e-23
-1.7924573370624999	6.951380494389868e-23
-1.7923963019062499	6.877268467138342e-23
-1.7923352667499999	6.79766863437071e-23
-1.7922742315937499	6.712644194116058e-23
-1.7922131964374999	6.622262679587968e-23
-1.7921521612812499	6.526595912873897e-23
-1.7920911261249999	6.4257199126378e-23
-1.7920300909687499	6.319714887970437e-23
-1.7919690558124999	6.208665126213427e-23
-1.7919080206562499	6.092658956003626e-23
-1.7918469854999999	5.971788661780039e-23
-1.7917859503437499	5.846150418805414e-23
-1.7917249151874999	5.715844216216778e-23
-1.7916638800312499	5.58097377008965e-23
-1.7916028448749999	5.441646447045921e-23
-1.7915418097187499	5.297973185117477e-23
-1.7914807745624999	5.1500683873501806e-23
-1.7914197394062499	4.99804985529118e-23
-1.7913587042499999	4.842038671450238e-23
-1.7912976690937499	4.682159116576506e-23
