Time	Strain
-1.799993991875	-8.764551008685131e-23
-1.79993295671875	-8.830139208661038e-23
-1.7998719215625	-8.889948043888866e-23
-1.79981088640625	-8.943938061821774e-23
-1.79974985125	-8.992073592863393e-23
-1.79968881609375	-9.034322808754098e-23
-1.7996277809375	-9.070657728411156e-23
-1.79956674578125	-9.101054239295267e-23
-1.799505710625	-9.125492127180882e-23
-1.79944467546875	-9.143955062510947e-23
-1.7993836403125	-9.15643063923701e-23
-1.79932260515625	-9.162910361321844e-23
-1.79926157	-9.163389671382019e-23
-1.79920053484375	-9.157867927510175e-23
-1.7991394996875	-9.146348427850714e-23
-1.79907846453125	-9.128838399246171e-23
-1.799017429375	-9.105348974339704e-23
-1.79895639421875	-9.075895239601652e-23
-1.7988953590625	-9.040496137024517e-23
-1.79883432390625	-8.999174565086808e-23
-1.79877328875	-8.951957246339143e-23
-1.79871225359375	-8.898874815461807e-23
-1.7986512184375	-8.839961714213921e-23
-1.79859018328125	-8.775256228635935e-23
-1.798529148125	-8.704800429949104e-23
-1.79846811296875	-8.628640167305382e-23
-1.7984070778125	-8.546825032663054e-23
-1.79834604265625	-8.459408314580594e-23
-1.7982850075	-8.36644698836863e-23
-1.79822397234375	-8.268001649989734e-23
-1.7981629371875	-8.164136527553393e-23
-1.79810190203125	-8.054919359382849e-23
-1.798040866875	-7.94042142578988e-23
-1.79797983171875	-7.820717466267566e-23
-1.7979187965625	-7.695885636457223e-23
-1.79785776140625	-7.566007461933902e-23
-1.79779672625	-7.431167766251504e-23
-1.79773569109375	-7.291454655928823e-23
-1.7976746559375	-7.146959415019822e-23
-1.79761362078125	-6.997776482658072e-23
-1.797552585625	-6.844003365902136e-23
-1.79749155046875	-6.68574060554441e-23
-1.7974305153125	-6.523091672779507e-23
-1.79736948015625	-6.356162930267796e-23
-1.797308445	-6.185063559345195e-23
-1.79724740984375	-6.009905467247673e-23
-1.7971863746875	-5.830803260670286e-23
-1.79712533953125	-5.647874101056077e-23
-1.797064304375	-5.461237697777252e-23
