Time	Strain
-1.7999699180624997	1.4314380230464157e-23
-1.7999088829062497	1.5475429379317704e-23
-1.7998478477499997	1.6604460868660982e-23
-1.7997868125937497	1.769913457802328e-23
-1.7997257774374997	1.8757181325769227e-23
-1.7996647422812497	1.9776407662953265e-23
-1.7996037071249997	2.075470033083508e-23
-1.7995426719687497	2.1690030747540122e-23
-1.7994816368124997	2.2580459110115326e-23
-1.7994206016562497	2.342413846760618e-23
-1.7993595664999997	2.421931865153007e-23
-1.7992985313437497	2.4964349714682418e-23
-1.7992374961874997	2.5657685526185628e-23
-1.7991764610312497	2.6297886909811943e-23
-1.7991154258749997	2.688362470232519e-23
-1.7990543907187497	2.7413682420184305e-23
-1.7989933555624997	2.788695884324902e-23
-1.7989323204062497	2.8302470341306956e-23
-1.7988712852499997	2.8659352856527004e-23
-1.7988102500937497	2.89568637697914e-23
-1.7987492149374997	2.919438339448597e-23
-1.7986881797812497	2.9371416363885894e-23
-1.7986271446249997	2.9487592538939293e-23
-1.7985661094687497	2.9542667847592117e-23
-1.7985050743124997	2.9536524923678385e-23
-1.7984440391562497	2.94691731493295e-23
-1.7983830039999997	2.934074877809558e-23
-1.7983219688437497	2.9151514666019246e-23
-1.7982609336874997	2.8901859702059676e-23
-1.7981998985312497	2.8592298006434735e-23
-1.7981388633749997	2.822346794901821e-23
-1.7980778282187497	2.779613076981943e-23
-1.7980167930624997	2.7311168999205295e-23
-1.7979557579062497	2.676958473584234e-23
-1.7978947227499997	2.617249746335368e-23
-1.7978336875937497	2.552114186433325e-23
-1.7977726524374997	2.4816865167944942e-23
-1.7977116172812497	2.406112444043204e-23
-1.7976505821249997	2.3255483514961157e-23
-1.7975895469687497	2.240160980418583e-23
-1.7975285118124997	2.1501270864951705e-23
-1.7974674766562497	2.055633072247029e-23
-1.7974064414999997	1.9568745969736255e-23
-1.7973454063437497	1.8540561825460205e-23
-1.7972843711874997	1.747390781132166e-23
-1.7972233360312497	1.6370993390800723e-23
-1.7971623008749997	1.5234103382554673e-23
-1.7971012657187497	1.4065593247203454e-23
-1.7970402305624997	1.2867884156787177e-23
-1.7969791954062497	1.1643458063611273e-23
-1.7969181602499997	1.039485251070399e-23
-1.7968571250937497	9.124655347778854e-24
-1.7967960899374997	7.835499454823829e-24
-1.7967350547812497	6.530057200780658e-24
-1.7966740196249997	5.211034963727728e-24
-1.7966129844687497	3.881167478149654e-24
-1.7965519493124997	2.543212208018971e-24
-1.7964909141562497	1.1999436005638692e-24
-1.7964298789999997	-1.4585265873789497e-25
-1.7963688438437497	-1.4913854150979047e-24
-1.7963078086874997	-2.8338638409395935e-24
-1.7962467735312497	-4.17050322556476e-24
-1.7961857383749997	-5.49853073747108e-24
-1.7961247032187497	-6.815191202593652e-24
-1.7960636680624997	-8.117752797800366e-24
-1.7960026329062497	-9.403512738039988e-24
-1.7959415977499997	-1.0669802862670257e-23
-1.7958805625937497	-1.1913995205224846e-23
-1.7958195274374997	-1.3133507434794525e-23
-1.7957584922812497	-1.432580818481184e-23
-1.7956974571249997	-1.548842238351927e-23
-1.7956364219687497	-1.6618936330862268e-23
-1.7955753868124997	-1.7715002749443036e-23
-1.7955143516562497	-1.8774345631740118e-23
-1.7954533164999997	-1.979476498855973e-23
-1.7953922813437497	-2.0774141415430185e-23
-1.7953312461874997	-2.171044053741727e-23
-1.7952702110312497	-2.2601717125247258e-23
-1.7952091758749997	-2.3446119337832592e-23
-1.7951481407187497	-2.4241892346014283e-23
-1.7950871055624997	-2.4987382134782014e-23
-1.7950260704062497	-2.5681038946128083e-23
-1.7949650352499997	-2.6321420396200127e-23
-1.7949040000937497	-2.690719462779092e-23
-1.7948429649374997	-2.743714292183338e-23
-1.7947819297812497	-2.7910162412576037e-23
-1.7947208946249997	-2.8325268250166196e-23
-1.7946598594687497	-2.868159569554569e-23
-1.7945988243124997	-2.8978401997462634e-23
-1.7945377891562497	-2.9215067838098076e-23
-1.7944767539999997	-2.939109872882798e-23
-1.7944157188437497	-2.950612594094007e-23
-1.7943546836874997	-2.955990743255475e-23
-1.7942936485312497	-2.955232823501232e-23
-1.7942326133749997	-2.9483400715351075e-23
-1.7941715782187497	-2.9353264652379276e-23
-1.7941105430624997	-2.916218689948986e-23
-1.7940495079062497	-2.891056082394094e-23
-1.7939884727499997	-2.8598905531603803e-23
-1.7939274375937497	-2.822786484030125e-23
-1.7938664024374997	-2.779820591370319e-23
-1.7938053672812497	-2.731081760085586e-23
-1.7937443321249997	-2.676670880054558e-23
-1.7936832969687497	-2.6167006171715976e-23
-1.7936222618124997	-2.5512951957109033e-23
-1.7935612266562497	-2.4805901342092997e-23
-1.7935001914999997	-2.4047319653895343e-23
-1.7934391563437497	-2.3238779384998514e-23
-1.7933781211874997	-2.2381956876142066e-23
-1.7933170860312497	-2.147862884774826e-23
-1.7932560508749997	-2.053066878167053e-23
-1.7931950157187497	-1.9540042953169383e-23
-1.7931339805624997	-1.8508806461886218e-23
-1.7930729454062497	-1.7439098881760846e-23
-1.7930119102499997	-1.633313984937169e-23
-1.7929508750937497	-1.519322450004946e-23
-1.7928898399374997	-1.4021718672575657e-23
-1.7928288047812497	-1.2821054010597854e-23
-1.7927677696249997	-1.1593722897958489e-23
-1.7927067344687497	-1.0342273352554173e-23
-1.7926456993124997	-9.069303650660624e-24
-1.7925846641562497	-7.777457020234912e-24
-1.7925236289999997	-6.469416084433947e-24
-1.7924625938437497	-5.1478973347704406e-24
-1.7924015586874997	-3.8156454771778684e-24
-1.7923405235312497	-2.475427737678201e-24
-1.7922794883749997	-1.1300281081791867e-24
-1.7922184532187497	2.177584292433018e-25
-1.7921574180624997	1.565131712508251e-24
-1.7920963829062497	2.9092922099324797e-24
-1.7920353477499997	4.247446851155727e-24
-1.7919743125937497	5.576814811302159e-24
-1.7919132774374997	6.894633316014462e-24
-1.7918522422812497	8.198163354982581e-24
-1.7917912071249997	9.484695403073393e-24
-1.7917301719687497	1.0751555035914124e-23
-1.7916691368124997	1.1996108505224482e-23
-1.7916081016562497	1.3215768193484683e-23
-1.7915470664999997	1.4407998024378567e-23
-1.7914860313437497	1.557031872507851e-23
-1.7914249961874997	1.670031298239936e-23
-1.7913639610312497	1.7795630482885544e-23
-1.7913029258749997	1.885399279579138e-23
-1.7912418907187497	1.9873198109398697e-23
-1.7911808555624997	2.085112584516883e-23
-1.7911198204062497	2.1785741038943858e-23
-1.7910587852499997	2.267509861144647e-23
-1.7909977500937497	2.3517347393118276e-23
-1.7909367149374997	2.4310733996845144e-23
-1.7908756797812497	2.5053606444453258e-23
-1.7908146446249997	2.574441769419261e-23
-1.7907536094687497	2.6381728770285917e-23
-1.7906925743124997	2.696421182942442e-23
-1.7906315391562497	2.7490652889542846e-23
-1.7905705039999997	2.795995438077078e-23
-1.7905094688437497	2.8371137491865083e-23
-1.7904484336874997	2.8723344105117306e-23
-1.7903873985312497	2.901583873725717e-23
-1.7903263633749997	2.9248009901154045e-23
-1.7902653282187497	2.941937161423349e-23
-1.7902042930624997	2.9529564215527843e-23
-1.7901432579062497	2.9578355230836925e-23
-1.7900822227499997	2.9565639860067145e-23
-1.7900211875937497	2.9491441194865506e-23
-1.7899601524374997	2.93559102226319e-23
-1.7898991172812497	2.915932541505828e-23
-1.7898380821249997	2.8902092301138624e-23
-1.7897770469687497	2.8584742583542096e-23
-1.7897160118124997	2.820793299721106e-23
-1.7896549766562497	2.777244400383788e-23
-1.7895939414999997	2.7279178193281404e-23
-1.7895329063437497	2.6729158401914855e-23
-1.7894718711874997	2.612352558251356e-23
-1.7894108360312497	2.5463536450134362e-23
-1.7893498008749997	2.4750560926058212e-23
-1.7892887657187497	2.3986079216524203e-23
-1.7892277305624997	2.317167883061122e-23
-1.7891666954062497	2.2309051202329975e-23
-1.7891056602499997	2.139998825877144e-23
-1.7890446250937497	2.044637868848389e-23
-1.7889835899374997	1.9450203986292055e-23
-1.7889225547812497	1.8413534338760552e-23
